model,language,triple,residualization,mean_ratio_to_exact_null,frac_below_null,mean_subspace_rank,n
sentence-transformers/LaBSE,de,NQT,remove_triple_plus_position_plus_sign,0.6625773413411103,1.0,11.0,96
sentence-transformers/LaBSE,de,QMT,raw,0.5195169724491682,1.0,0.0,96
sentence-transformers/LaBSE,de,QMT,remove_endpoint_position,0.5324943066411458,1.0,6.0,96
sentence-transformers/LaBSE,de,QMT,remove_sign,0.5198711672922385,1.0,1.0,96
sentence-transformers/LaBSE,de,QMT,remove_triple_label,0.5449855161760094,1.0,4.0,96
sentence-transformers/LaBSE,de,QMT,remove_triple_plus_position_plus_sign,0.5664167901738543,1.0,11.0,96
sentence-transformers/LaBSE,en,NMT,raw,0.7055648411668254,1.0,0.0,96
sentence-transformers/LaBSE,en,NMT,remove_endpoint_position,0.704723110936761,1.0,6.0,96
sentence-transformers/LaBSE,en,NMT,remove_sign,0.703409760731005,1.0,1.0,96
sentence-transformers/LaBSE,en,NMT,remove_triple_label,0.6975250229658404,1.0,4.0,96
sentence-transformers/LaBSE,en,NMT,remove_triple_plus_position_plus_sign,0.7040589629852545,1.0,11.0,96
sentence-transformers/LaBSE,en,NQM,raw,0.528505531241957,1.0,0.0,96
sentence-transformers/LaBSE,en,NQM,remove_endpoint_position,0.4901498528959351,1.0,6.0,96
sentence-transformers/LaBSE,en,NQM,remove_sign,0.48612391519624465,1.0,1.0,96
sentence-transformers/LaBSE,en,NQM,remove_triple_label,0.5353894965508559,1.0,4.0,96
sentence-transformers/LaBSE,en,NQM,remove_triple_plus_position_plus_sign,0.5090797373162613,1.0,11.0,96
sentence-transformers/LaBSE,en,NQT,raw,0.5853532415772377,1.0,0.0,96
sentence-transformers/LaBSE,en,NQT,remove_endpoint_position,0.5650282032477888,1.0,6.0,96
sentence-transformers/LaBSE,en,NQT,remove_sign,0.569647407507024,1.0,1.0,96
sentence-transformers/LaBSE,en,NQT,remove_triple_label,0.5777820543831231,1.0,4.0,96
sentence-transformers/LaBSE,en,NQT,remove_triple_plus_position_plus_sign,0.5698715510026731,1.0,11.0,96
sentence-transformers/LaBSE,en,QMT,raw,0.504757246978411,1.0,0.0,96
sentence-transformers/LaBSE,en,QMT,remove_endpoint_position,0.5360176234078785,1.0,6.0,96
sentence-transformers/LaBSE,en,QMT,remove_sign,0.5027918840261064,1.0,1.0,96
sentence-transformers/LaBSE,en,QMT,remove_triple_label,0.4923258313672114,1.0,4.0,96
sentence-transformers/LaBSE,en,QMT,remove_triple_plus_position_plus_sign,0.5425562523102677,1.0,11.0,96
sentence-transformers/LaBSE,es,NMT,raw,0.7052024866715182,1.0,0.0,96
sentence-transformers/LaBSE,es,NMT,remove_endpoint_position,0.7116583687563277,1.0,6.0,96
sentence-transformers/LaBSE,es,NMT,remove_sign,0.7028770385698504,1.0,1.0,96
sentence-transformers/LaBSE,es,NMT,remove_triple_label,0.7044030063500628,1.0,4.0,96
sentence-transformers/LaBSE,es,NMT,remove_triple_plus_position_plus_sign,0.7121279225210936,1.0,11.0,96
sentence-transformers/LaBSE,es,NQM,raw,0.5377820209881853,1.0,0.0,96
sentence-transformers/LaBSE,es,NQM,remove_endpoint_position,0.5284253444869623,1.0,6.0,96
sentence-transformers/LaBSE,es,NQM,remove_sign,0.5239356327027754,1.0,1.0,96
sentence-transformers/LaBSE,es,NQM,remove_triple_label,0.5320632727728812,1.0,4.0,96
sentence-transformers/LaBSE,es,NQM,remove_triple_plus_position_plus_sign,0.5405820804728249,1.0,11.0,96
sentence-transformers/LaBSE,es,NQT,raw,0.6515527033828397,1.0,0.0,96
sentence-transformers/LaBSE,es,NQT,remove_endpoint_position,0.6534366506578286,1.0,6.0,96
sentence-transformers/LaBSE,es,NQT,remove_sign,0.641903758730136,1.0,1.0,96
sentence-transformers/LaBSE,es,NQT,remove_triple_label,0.6573659864138435,1.0,4.0,96
sentence-transformers/LaBSE,es,NQT,remove_triple_plus_position_plus_sign,0.6609454652947905,1.0,11.0,96
sentence-transformers/LaBSE,es,QMT,raw,0.5360391559763026,1.0,0.0,96
sentence-transformers/LaBSE,es,QMT,remove_endpoint_position,0.5707050602709847,1.0,6.0,96
sentence-transformers/LaBSE,es,QMT,remove_sign,0.535385822459768,1.0,1.0,96
sentence-transformers/LaBSE,es,QMT,remove_triple_label,0.5485181821628455,1.0,4.0,96
sentence-transformers/LaBSE,es,QMT,remove_triple_plus_position_plus_sign,0.5799129578693993,1.0,11.0,96
sentence-transformers/LaBSE,fr,NMT,raw,0.716348950468438,1.0,0.0,96
sentence-transformers/LaBSE,fr,NMT,remove_endpoint_position,0.7207408811382385,1.0,6.0,96
sentence-transformers/LaBSE,fr,NMT,remove_sign,0.713387694772,1.0,1.0,96
sentence-transformers/LaBSE,fr,NMT,remove_triple_label,0.711221313060627,1.0,4.0,96
sentence-transformers/LaBSE,fr,NMT,remove_triple_plus_position_plus_sign,0.7080760406410928,1.0,11.0,96
sentence-transformers/LaBSE,fr,NQM,raw,0.5739669995148154,1.0,0.0,96
sentence-transformers/LaBSE,fr,NQM,remove_endpoint_position,0.5493131300882486,1.0,6.0,96
sentence-transformers/LaBSE,fr,NQM,remove_sign,0.539077993169696,1.0,1.0,96
sentence-transformers/LaBSE,fr,NQM,remove_triple_label,0.5746861120392119,1.0,4.0,96
sentence-transformers/LaBSE,fr,NQM,remove_triple_plus_position_plus_sign,0.5612343609177194,1.0,11.0,96
sentence-transformers/LaBSE,fr,NQT,raw,0.6589916092767418,1.0,0.0,96
sentence-transformers/LaBSE,fr,NQT,remove_endpoint_position,0.6327280305775668,1.0,6.0,96
sentence-transformers/LaBSE,fr,NQT,remove_sign,0.6382789290369156,1.0,1.0,96
sentence-transformers/LaBSE,fr,NQT,remove_triple_label,0.6846418726988527,1.0,4.0,96
sentence-transformers/LaBSE,fr,NQT,remove_triple_plus_position_plus_sign,0.655701446985718,1.0,11.0,96
sentence-transformers/LaBSE,fr,QMT,raw,0.5032626153847123,1.0,0.0,96
sentence-transformers/LaBSE,fr,QMT,remove_endpoint_position,0.530895411461765,1.0,6.0,96
sentence-transformers/LaBSE,fr,QMT,remove_sign,0.5011897759940869,1.0,1.0,96
sentence-transformers/LaBSE,fr,QMT,remove_triple_label,0.5421172184693982,1.0,4.0,96
sentence-transformers/LaBSE,fr,QMT,remove_triple_plus_position_plus_sign,0.5706571022886774,1.0,11.0,96
sentence-transformers/LaBSE,ru,NMT,raw,0.7434798983822475,1.0,0.0,96
sentence-transformers/LaBSE,ru,NMT,remove_endpoint_position,0.7519667072089518,1.0,6.0,96
sentence-transformers/LaBSE,ru,NMT,remove_sign,0.7446436898356436,1.0,1.0,96
sentence-transformers/LaBSE,ru,NMT,remove_triple_label,0.7495052444307161,1.0,4.0,96
sentence-transformers/LaBSE,ru,NMT,remove_triple_plus_position_plus_sign,0.7565066904799901,1.0,11.0,96
sentence-transformers/LaBSE,ru,NQM,raw,0.5458548772417747,1.0,0.0,96
sentence-transformers/LaBSE,ru,NQM,remove_endpoint_position,0.5186341971368985,1.0,6.0,96
sentence-transformers/LaBSE,ru,NQM,remove_sign,0.5306628966053226,1.0,1.0,96
sentence-transformers/LaBSE,ru,NQM,remove_triple_label,0.5414590869591119,1.0,4.0,96
sentence-transformers/LaBSE,ru,NQM,remove_triple_plus_position_plus_sign,0.5160703719389689,1.0,11.0,96
sentence-transformers/LaBSE,ru,NQT,raw,0.7049728073101372,1.0,0.0,96
sentence-transformers/LaBSE,ru,NQT,remove_endpoint_position,0.6840696375097416,1.0,6.0,96
sentence-transformers/LaBSE,ru,NQT,remove_sign,0.6966937787633084,1.0,1.0,96
sentence-transformers/LaBSE,ru,NQT,remove_triple_label,0.6973217528805674,1.0,4.0,96
sentence-transformers/LaBSE,ru,NQT,remove_triple_plus_position_plus_sign,0.6825245921662524,1.0,11.0,96
sentence-transformers/LaBSE,ru,QMT,raw,0.5122385308947796,1.0,0.0,96
sentence-transformers/LaBSE,ru,QMT,remove_endpoint_position,0.5355851220943243,1.0,6.0,96
sentence-transformers/LaBSE,ru,QMT,remove_sign,0.515402716596954,1.0,1.0,96
sentence-transformers/LaBSE,ru,QMT,remove_triple_label,0.5232832028202375,1.0,4.0,96
sentence-transformers/LaBSE,ru,QMT,remove_triple_plus_position_plus_sign,0.5555564828834089,1.0,11.0,96
sentence-transformers/LaBSE,zh,NMT,raw,0.818181820053482,1.0,0.0,96
sentence-transformers/LaBSE,zh,NMT,remove_endpoint_position,0.8181818181801135,1.0,6.0,96
sentence-transformers/LaBSE,zh,NMT,remove_sign,0.8181818181801644,1.0,1.0,96
sentence-transformers/LaBSE,zh,NMT,remove_triple_label,0.8181818181801669,1.0,4.0,96
sentence-transformers/LaBSE,zh,NMT,remove_triple_plus_position_plus_sign,0.8181818181801109,1.0,11.0,96
sentence-transformers/LaBSE,zh,NQM,raw,0.463550253366595,1.0,0.0,96
sentence-transformers/LaBSE,zh,NQM,remove_endpoint_position,0.4579889315339596,1.0,6.0,96
sentence-transformers/LaBSE,zh,NQM,remove_sign,0.44782212533366345,1.0,1.0,96
sentence-transformers/LaBSE,zh,NQM,remove_triple_label,0.46967483550579314,1.0,4.0,96
sentence-transformers/LaBSE,zh,NQM,remove_triple_plus_position_plus_sign,0.46828625308840954,1.0,11.0,96
sentence-transformers/LaBSE,zh,NQT,raw,0.5957932478282355,1.0,0.0,96
sentence-transformers/LaBSE,zh,NQT,remove_endpoint_position,0.5805826700734803,1.0,6.0,96
sentence-transformers/LaBSE,zh,NQT,remove_sign,0.5863424746208982,1.0,1.0,96
sentence-transformers/LaBSE,zh,NQT,remove_triple_label,0.5918207554784857,1.0,4.0,96
sentence-transformers/LaBSE,zh,NQT,remove_triple_plus_position_plus_sign,0.5769952037596108,1.0,11.0,96
sentence-transformers/LaBSE,zh,QMT,raw,0.45581413580052965,1.0,0.0,96
sentence-transformers/LaBSE,zh,QMT,remove_endpoint_position,0.4857605620784385,1.0,6.0,96
sentence-transformers/LaBSE,zh,QMT,remove_sign,0.455193444875252,1.0,1.0,96
sentence-transformers/LaBSE,zh,QMT,remove_triple_label,0.4564697199490493,1.0,4.0,96
sentence-transformers/LaBSE,zh,QMT,remove_triple_plus_position_plus_sign,0.4921306874218532,1.0,11.0,96
