model,language,template_id,triple,residualization,subspace_rank,relative_signed_permutation_norm,ratio_to_exact_null_mean,exact_empirical_p
intfloat/multilingual-e5-large,ar,0,QMT,remove_sign,1,0.36947140237313547,0.4793856573164955,0.5789473684210527
intfloat/multilingual-e5-large,ar,0,QMT,remove_triple_label,4,0.40917623498796674,0.4773235030167001,0.5789473684210527
intfloat/multilingual-e5-large,ar,0,QMT,remove_endpoint_position,6,0.37211531925416497,0.48772246090827803,0.5789473684210527
intfloat/multilingual-e5-large,ar,0,QMT,remove_triple_plus_position_plus_sign,11,0.40376950682138874,0.4808135416172583,0.15789473684210525
intfloat/multilingual-e5-large,ar,1,NQM,raw,0,0.3358515501022339,0.42673093450439653,0.3684210526315789
intfloat/multilingual-e5-large,ar,1,NQM,remove_sign,1,0.33547794285506327,0.4264745240936759,0.05263157894736842
intfloat/multilingual-e5-large,ar,1,NQM,remove_triple_label,4,0.3742944588192372,0.4295578106844769,0.3684210526315789
intfloat/multilingual-e5-large,ar,1,NQM,remove_endpoint_position,6,0.3353718626906008,0.42697270160392153,0.2631578947368421
intfloat/multilingual-e5-large,ar,1,NQM,remove_triple_plus_position_plus_sign,11,0.3654823935975818,0.4255901183286766,0.2631578947368421
intfloat/multilingual-e5-large,ar,1,NQT,raw,0,0.39730608463287354,0.5475460546850234,0.5789473684210527
intfloat/multilingual-e5-large,ar,1,NQT,remove_sign,1,0.39458142603723856,0.5455214099231575,0.5789473684210527
intfloat/multilingual-e5-large,ar,1,NQT,remove_triple_label,4,0.43683912981739215,0.5470485871313231,0.5789473684210527
intfloat/multilingual-e5-large,ar,1,NQT,remove_endpoint_position,6,0.39693195802460063,0.5505100778865342,0.47368421052631576
intfloat/multilingual-e5-large,ar,1,NQT,remove_triple_plus_position_plus_sign,11,0.42501337949187884,0.5453101046312409,0.15789473684210525
intfloat/multilingual-e5-large,ar,1,NMT,raw,0,0.2627241313457489,0.6921791705849946,0.3684210526315789
intfloat/multilingual-e5-large,ar,1,NMT,remove_sign,1,0.26184706084223897,0.6909024353610832,0.15789473684210525
intfloat/multilingual-e5-large,ar,1,NMT,remove_triple_label,4,0.2578692599941688,0.6960020805996774,0.3684210526315789
intfloat/multilingual-e5-large,ar,1,NMT,remove_endpoint_position,6,0.2584546695212813,0.6956935267386809,0.3684210526315789
intfloat/multilingual-e5-large,ar,1,NMT,remove_triple_plus_position_plus_sign,11,0.2558187186159987,0.6994769040294249,0.2631578947368421
intfloat/multilingual-e5-large,ar,1,QMT,raw,0,0.2636571526527405,0.43323830363802973,0.5789473684210527
intfloat/multilingual-e5-large,ar,1,QMT,remove_sign,1,0.2635212933401537,0.4325538563932748,0.5789473684210527
intfloat/multilingual-e5-large,ar,1,QMT,remove_triple_label,4,0.2819827624624242,0.42695366918572086,0.5789473684210527
intfloat/multilingual-e5-large,ar,1,QMT,remove_endpoint_position,6,0.27143843302589354,0.4489457431490871,0.05263157894736842
intfloat/multilingual-e5-large,ar,1,QMT,remove_triple_plus_position_plus_sign,11,0.29034248154700776,0.4428720333058319,0.5789473684210527
intfloat/multilingual-e5-large,ar,2,NQM,raw,0,0.3870278596878052,0.4433516103404992,0.3684210526315789
intfloat/multilingual-e5-large,ar,2,NQM,remove_sign,1,0.3844554711690504,0.4411238174017974,0.3684210526315789
intfloat/multilingual-e5-large,ar,2,NQM,remove_triple_label,4,0.42769267222456603,0.4449343574277535,0.3684210526315789
intfloat/multilingual-e5-large,ar,2,NQM,remove_endpoint_position,6,0.3828053129443669,0.44067870900394135,0.3684210526315789
intfloat/multilingual-e5-large,ar,2,NQM,remove_triple_plus_position_plus_sign,11,0.41654978279303867,0.4388587617914456,0.3684210526315789
intfloat/multilingual-e5-large,ar,2,NQT,raw,0,0.5164837837219238,0.6444468855040346,0.05263157894736842
intfloat/multilingual-e5-large,ar,2,NQT,remove_sign,1,0.5151149011960057,0.6435284673861774,0.5789473684210527
intfloat/multilingual-e5-large,ar,2,NQT,remove_triple_label,4,0.5645493970966884,0.6453573348095628,0.3684210526315789
intfloat/multilingual-e5-large,ar,2,NQT,remove_endpoint_position,6,0.5184917096545846,0.6494464925844914,0.5789473684210527
intfloat/multilingual-e5-large,ar,2,NQT,remove_triple_plus_position_plus_sign,11,0.5547792021346336,0.6463340939013303,0.5789473684210527
intfloat/multilingual-e5-large,ar,2,NMT,raw,0,0.36799055337905884,0.7453600143667822,0.3684210526315789
intfloat/multilingual-e5-large,ar,2,NMT,remove_sign,1,0.3640590382607079,0.7430886952583016,0.2631578947368421
intfloat/multilingual-e5-large,ar,2,NMT,remove_triple_label,4,0.3773329782151915,0.7452514822843366,0.3684210526315789
intfloat/multilingual-e5-large,ar,2,NMT,remove_endpoint_position,6,0.3680551241381993,0.7502764067253247,0.3684210526315789
intfloat/multilingual-e5-large,ar,2,NMT,remove_triple_plus_position_plus_sign,11,0.37209305515988234,0.7473261076049654,0.05263157894736842
intfloat/multilingual-e5-large,ar,2,QMT,raw,0,0.34783780574798584,0.4868490595033011,0.05263157894736842
intfloat/multilingual-e5-large,ar,2,QMT,remove_sign,1,0.3482623309674166,0.48688186283673945,0.5789473684210527
intfloat/multilingual-e5-large,ar,2,QMT,remove_triple_label,4,0.3823349489929267,0.4863876826789669,0.5789473684210527
intfloat/multilingual-e5-large,ar,2,QMT,remove_endpoint_position,6,0.3481726509003517,0.49429000364976805,0.5789473684210527
intfloat/multilingual-e5-large,ar,2,QMT,remove_triple_plus_position_plus_sign,11,0.3803190985373858,0.4916104658849442,0.5789473684210527
intfloat/multilingual-e5-large,ar,3,NQM,raw,0,0.42325037717819214,0.5151149991415691,0.5789473684210527
intfloat/multilingual-e5-large,ar,3,NQM,remove_sign,1,0.4207846572517252,0.5126101940971466,0.5789473684210527
intfloat/multilingual-e5-large,ar,3,NQM,remove_triple_label,4,0.47705947460239867,0.516148952969961,0.5789473684210527
intfloat/multilingual-e5-large,ar,3,NQM,remove_endpoint_position,6,0.41197884881379554,0.5028738717188082,0.5789473684210527
intfloat/multilingual-e5-large,ar,3,NQM,remove_triple_plus_position_plus_sign,11,0.45900550491564207,0.5031679742761274,0.5789473684210527
intfloat/multilingual-e5-large,ar,3,NQT,raw,0,0.3433925211429596,0.49141518603629286,0.5789473684210527
intfloat/multilingual-e5-large,ar,3,NQT,remove_sign,1,0.3395938132284484,0.4880465378407653,0.5789473684210527
intfloat/multilingual-e5-large,ar,3,NQT,remove_triple_label,4,0.38207797592486825,0.48982179367141276,0.47368421052631576
intfloat/multilingual-e5-large,ar,3,NQT,remove_endpoint_position,6,0.34598727254793143,0.4874467981561756,0.5789473684210527
intfloat/multilingual-e5-large,ar,3,NQT,remove_triple_plus_position_plus_sign,11,0.36830771212888724,0.4766357945571486,0.47368421052631576
intfloat/multilingual-e5-large,ar,3,NMT,raw,0,0.2691269516944885,0.7100917748593406,0.3684210526315789
intfloat/multilingual-e5-large,ar,3,NMT,remove_sign,1,0.2690448164283582,0.7094720893915484,0.3684210526315789
intfloat/multilingual-e5-large,ar,3,NMT,remove_triple_label,4,0.27353673316875404,0.7100038759438411,0.3684210526315789
intfloat/multilingual-e5-large,ar,3,NMT,remove_endpoint_position,6,0.2584592231122384,0.7131432536326553,0.3684210526315789
intfloat/multilingual-e5-large,ar,3,NMT,remove_triple_plus_position_plus_sign,11,0.2641939889966063,0.7132457704541613,0.2631578947368421
intfloat/multilingual-e5-large,ar,3,QMT,raw,0,0.3407871127128601,0.46679294878855254,0.2631578947368421
intfloat/multilingual-e5-large,ar,3,QMT,remove_sign,1,0.3407240618301069,0.4667104067969669,0.5789473684210527
intfloat/multilingual-e5-large,ar,3,QMT,remove_triple_label,4,0.376098895829094,0.46260950950325413,0.5789473684210527
intfloat/multilingual-e5-large,ar,3,QMT,remove_endpoint_position,6,0.34618623543695853,0.4734087549001413,0.5789473684210527
intfloat/multilingual-e5-large,ar,3,QMT,remove_triple_plus_position_plus_sign,11,0.37932488743451376,0.4691207006839187,0.5789473684210527
intfloat/multilingual-e5-large,ar,4,NQM,raw,0,0.37404972314834595,0.4501646750684641,0.3684210526315789
intfloat/multilingual-e5-large,ar,4,NQM,remove_sign,1,0.3712938961954183,0.4472386125319615,0.3684210526315789
intfloat/multilingual-e5-large,ar,4,NQM,remove_triple_label,4,0.423858467652554,0.45174255636514604,0.3684210526315789
intfloat/multilingual-e5-large,ar,4,NQM,remove_endpoint_position,6,0.369962660921576,0.44266325125962275,0.3684210526315789
intfloat/multilingual-e5-large,ar,4,NQM,remove_triple_plus_position_plus_sign,11,0.4100878714515287,0.4386692983271457,0.3684210526315789
intfloat/multilingual-e5-large,ar,4,NQT,raw,0,0.4962078630924225,0.6408249546947846,0.15789473684210525
intfloat/multilingual-e5-large,ar,4,NQT,remove_sign,1,0.4961467212429382,0.6401792400177356,0.5789473684210527
intfloat/multilingual-e5-large,ar,4,NQT,remove_triple_label,4,0.5524483638757912,0.640766395715403,0.5789473684210527
intfloat/multilingual-e5-large,ar,4,NQT,remove_endpoint_position,6,0.4939523127912184,0.6334688707556593,0.5789473684210527
intfloat/multilingual-e5-large,ar,4,NQT,remove_triple_plus_position_plus_sign,11,0.5396259162753231,0.6299261862999465,0.5789473684210527
intfloat/multilingual-e5-large,ar,4,NMT,raw,0,0.3729381859302521,0.6857270118904174,0.3684210526315789
intfloat/multilingual-e5-large,ar,4,NMT,remove_sign,1,0.3679358621783721,0.6834506195178663,0.3684210526315789
intfloat/multilingual-e5-large,ar,4,NMT,remove_triple_label,4,0.3818058120511828,0.6864703186452352,0.3684210526315789
intfloat/multilingual-e5-large,ar,4,NMT,remove_endpoint_position,6,0.3735896564653049,0.6877661818805988,0.3684210526315789
intfloat/multilingual-e5-large,ar,4,NMT,remove_triple_plus_position_plus_sign,11,0.37570875493359646,0.6856415452006427,0.2631578947368421
intfloat/multilingual-e5-large,ar,4,QMT,raw,0,0.3684595823287964,0.5458899071745132,0.05263157894736842
intfloat/multilingual-e5-large,ar,4,QMT,remove_sign,1,0.3692637237385409,0.5456668288096203,0.05263157894736842
intfloat/multilingual-e5-large,ar,4,QMT,remove_triple_label,4,0.41118648019858356,0.5444605651284121,0.5789473684210527
intfloat/multilingual-e5-large,ar,4,QMT,remove_endpoint_position,6,0.37518063987351813,0.5555804461937155,0.5789473684210527
intfloat/multilingual-e5-large,ar,4,QMT,remove_triple_plus_position_plus_sign,11,0.4195673449404529,0.5532142507965521,0.47368421052631576
intfloat/multilingual-e5-large,ar,5,NQM,raw,0,0.3385528326034546,0.37866002758188577,0.3684210526315789
intfloat/multilingual-e5-large,ar,5,NQM,remove_sign,1,0.33812309723603134,0.37830728577823236,0.3684210526315789
intfloat/multilingual-e5-large,ar,5,NQM,remove_triple_label,4,0.3815399535691354,0.3847057494637811,0.05263157894736842
intfloat/multilingual-e5-large,ar,5,NQM,remove_endpoint_position,6,0.3405119593663224,0.3810006435215758,0.3684210526315789
intfloat/multilingual-e5-large,ar,5,NQM,remove_triple_plus_position_plus_sign,11,0.38340947427364824,0.386881654737432,0.2631578947368421
intfloat/multilingual-e5-large,ar,5,NQT,raw,0,0.5197762846946716,0.6080418595656013,0.5789473684210527
intfloat/multilingual-e5-large,ar,5,NQT,remove_sign,1,0.5170040080165409,0.6062558854613591,0.5789473684210527
intfloat/multilingual-e5-large,ar,5,NQT,remove_triple_label,4,0.5755761128426051,0.607859115447928,0.5789473684210527
intfloat/multilingual-e5-large,ar,5,NQT,remove_endpoint_position,6,0.5149565615967947,0.6026860039948603,0.5789473684210527
intfloat/multilingual-e5-large,ar,5,NQT,remove_triple_plus_position_plus_sign,11,0.5518968690725193,0.5959237874822182,0.2631578947368421
intfloat/multilingual-e5-large,ar,5,NMT,raw,0,0.296080619096756,0.604155062010077,0.3684210526315789
intfloat/multilingual-e5-large,ar,5,NMT,remove_sign,1,0.293892360014768,0.6065943876184976,0.3684210526315789
intfloat/multilingual-e5-large,ar,5,NMT,remove_triple_label,4,0.3042942216889744,0.6030889435369531,0.05263157894736842
intfloat/multilingual-e5-large,ar,5,NMT,remove_endpoint_position,6,0.3074087330734466,0.6169341526114432,0.3684210526315789
intfloat/multilingual-e5-large,ar,5,NMT,remove_triple_plus_position_plus_sign,11,0.31564679586503297,0.6163399239078244,0.3684210526315789
intfloat/multilingual-e5-large,ar,5,QMT,raw,0,0.2939508855342865,0.44488672245116767,0.5789473684210527
intfloat/multilingual-e5-large,ar,5,QMT,remove_sign,1,0.2929014929645896,0.44374671652249004,0.47368421052631576
intfloat/multilingual-e5-large,ar,5,QMT,remove_triple_label,4,0.3254064156485751,0.4453265143482596,0.5789473684210527
intfloat/multilingual-e5-large,ar,5,QMT,remove_endpoint_position,6,0.3081820626777286,0.4573056819294902,0.5789473684210527
intfloat/multilingual-e5-large,ar,5,QMT,remove_triple_plus_position_plus_sign,11,0.33829598504246794,0.4518390436830295,0.2631578947368421
intfloat/multilingual-e5-large,ar,6,NQM,raw,0,0.3564026951789856,0.49198368360400796,0.3684210526315789
intfloat/multilingual-e5-large,ar,6,NQM,remove_sign,1,0.3555180695059802,0.4912554240506092,0.05263157894736842
intfloat/multilingual-e5-large,ar,6,NQM,remove_triple_label,4,0.40401050983691283,0.4991259075094892,0.3684210526315789
intfloat/multilingual-e5-large,ar,6,NQM,remove_endpoint_position,6,0.35260110062364586,0.49012074925332394,0.05263157894736842
intfloat/multilingual-e5-large,ar,6,NQM,remove_triple_plus_position_plus_sign,11,0.3926914674151336,0.49671774367523597,0.3684210526315789
intfloat/multilingual-e5-large,ar,6,NQT,raw,0,0.3609376549720764,0.5306007353508078,0.5789473684210527
intfloat/multilingual-e5-large,ar,6,NQT,remove_sign,1,0.35829428319893186,0.528274895794762,0.47368421052631576
intfloat/multilingual-e5-large,ar,6,NQT,remove_triple_label,4,0.39682875581750254,0.5287648762938636,0.15789473684210525
intfloat/multilingual-e5-large,ar,6,NQT,remove_endpoint_position,6,0.3583853413603327,0.5296023902141006,0.15789473684210525
intfloat/multilingual-e5-large,ar,6,NQT,remove_triple_plus_position_plus_sign,11,0.3841655234238256,0.5224225407984657,0.47368421052631576
intfloat/multilingual-e5-large,ar,6,NMT,raw,0,0.3722377121448517,0.790430598383234,0.3684210526315789
intfloat/multilingual-e5-large,ar,6,NMT,remove_sign,1,0.3711224893308925,0.7895384967675219,0.15789473684210525
intfloat/multilingual-e5-large,ar,6,NMT,remove_triple_label,4,0.36562998627705584,0.7914895886612474,0.3684210526315789
intfloat/multilingual-e5-large,ar,6,NMT,remove_endpoint_position,6,0.35914149809452484,0.7886116832930183,0.2631578947368421
intfloat/multilingual-e5-large,ar,6,NMT,remove_triple_plus_position_plus_sign,11,0.35535262721860206,0.7907058868746384,0.15789473684210525
intfloat/multilingual-e5-large,ar,6,QMT,raw,0,0.26246294379234314,0.3984872175593557,0.2631578947368421
intfloat/multilingual-e5-large,ar,6,QMT,remove_sign,1,0.2615732617859818,0.39738776134905535,0.5789473684210527
intfloat/multilingual-e5-large,ar,6,QMT,remove_triple_label,4,0.28492274234587267,0.39154408280105124,0.5789473684210527
intfloat/multilingual-e5-large,ar,6,QMT,remove_endpoint_position,6,0.2685502307614462,0.41242216574802976,0.2631578947368421
intfloat/multilingual-e5-large,ar,6,QMT,remove_triple_plus_position_plus_sign,11,0.2903924564105686,0.4052761294126839,0.5789473684210527
intfloat/multilingual-e5-large,ar,7,NQM,raw,0,0.40356895327568054,0.48829841626033127,0.3684210526315789
intfloat/multilingual-e5-large,ar,7,NQM,remove_sign,1,0.4034408577436999,0.4882643125601998,0.3684210526315789
intfloat/multilingual-e5-large,ar,7,NQM,remove_triple_label,4,0.44922071285545134,0.4907432773140258,0.2631578947368421
intfloat/multilingual-e5-large,ar,7,NQM,remove_endpoint_position,6,0.40240577483860357,0.4855751035072492,0.05263157894736842
intfloat/multilingual-e5-large,ar,7,NQM,remove_triple_plus_position_plus_sign,11,0.4445934646190742,0.48667234917975993,0.05263157894736842
intfloat/multilingual-e5-large,ar,7,NQT,raw,0,0.3765324056148529,0.5209131798601304,0.5789473684210527
intfloat/multilingual-e5-large,ar,7,NQT,remove_sign,1,0.3729860251125549,0.5178965540002589,0.05263157894736842
intfloat/multilingual-e5-large,ar,7,NQT,remove_triple_label,4,0.4089322127550155,0.5187060988221084,0.5789473684210527
intfloat/multilingual-e5-large,ar,7,NQT,remove_endpoint_position,6,0.38076890830476057,0.5246142492289627,0.5789473684210527
intfloat/multilingual-e5-large,ar,7,NQT,remove_triple_plus_position_plus_sign,11,0.40198576622261445,0.516185601634893,0.5789473684210527
intfloat/multilingual-e5-large,ar,7,NMT,raw,0,0.29460564255714417,0.7232742959333777,0.3684210526315789
intfloat/multilingual-e5-large,ar,7,NMT,remove_sign,1,0.29334191198951304,0.722509702111279,0.3684210526315789
intfloat/multilingual-e5-large,ar,7,NMT,remove_triple_label,4,0.29179637420566745,0.7212323270090316,0.3684210526315789
intfloat/multilingual-e5-large,ar,7,NMT,remove_endpoint_position,6,0.2850123422672773,0.7236946540246172,0.3684210526315789
intfloat/multilingual-e5-large,ar,7,NMT,remove_triple_plus_position_plus_sign,11,0.28633351790896444,0.7225454363167919,0.3684210526315789
intfloat/multilingual-e5-large,ar,7,QMT,raw,0,0.33203592896461487,0.4453182273851413,0.2631578947368421
intfloat/multilingual-e5-large,ar,7,QMT,remove_sign,1,0.3299582506268701,0.4430510051373246,0.5789473684210527
intfloat/multilingual-e5-large,ar,7,QMT,remove_triple_label,4,0.36526055462623563,0.4445096199037664,0.5789473684210527
intfloat/multilingual-e5-large,ar,7,QMT,remove_endpoint_position,6,0.3365728054927743,0.4496959505945799,0.05263157894736842
intfloat/multilingual-e5-large,ar,7,QMT,remove_triple_plus_position_plus_sign,11,0.36142658292739965,0.44361944682300936,0.5789473684210527
intfloat/multilingual-e5-large,ar,8,NQM,raw,0,0.40898120403289795,0.497944825645392,0.3684210526315789
intfloat/multilingual-e5-large,ar,8,NQM,remove_sign,1,0.40806113409255224,0.49710175185712907,0.3684210526315789
intfloat/multilingual-e5-large,ar,8,NQM,remove_triple_label,4,0.4529690214896832,0.500556725856576,0.2631578947368421
intfloat/multilingual-e5-large,ar,8,NQM,remove_endpoint_position,6,0.39914704240051335,0.49032364177667126,0.3684210526315789
intfloat/multilingual-e5-large,ar,8,NQM,remove_triple_plus_position_plus_sign,11,0.4380868365275829,0.49185876839456105,0.05263157894736842
intfloat/multilingual-e5-large,ar,8,NQT,raw,0,0.40680012106895447,0.5648209706193861,0.5789473684210527
intfloat/multilingual-e5-large,ar,8,NQT,remove_sign,1,0.4065071049352315,0.5640257468803576,0.47368421052631576
intfloat/multilingual-e5-large,ar,8,NQT,remove_triple_label,4,0.4392975547543013,0.5628916353524442,0.5789473684210527
intfloat/multilingual-e5-large,ar,8,NQT,remove_endpoint_position,6,0.40321214745952066,0.560310263214439,0.5789473684210527
intfloat/multilingual-e5-large,ar,8,NQT,remove_triple_plus_position_plus_sign,11,0.4255270239716573,0.5535396369298259,0.5789473684210527
intfloat/multilingual-e5-large,ar,8,NMT,raw,0,0.38023343682289124,0.8094859331787674,0.5789473684210527
intfloat/multilingual-e5-large,ar,8,NMT,remove_sign,1,0.37331325550870464,0.8076149534583968,0.5789473684210527
intfloat/multilingual-e5-large,ar,8,NMT,remove_triple_label,4,0.3874963996286504,0.8102673241221626,0.6842105263157895
intfloat/multilingual-e5-large,ar,8,NMT,remove_endpoint_position,6,0.37839720980942576,0.8128680366825537,0.5789473684210527
intfloat/multilingual-e5-large,ar,8,NMT,remove_triple_plus_position_plus_sign,11,0.3785057373930437,0.8120084074339676,0.5789473684210527
intfloat/multilingual-e5-large,ar,8,QMT,raw,0,0.3907254934310913,0.5109985351401451,0.5789473684210527
intfloat/multilingual-e5-large,ar,8,QMT,remove_sign,1,0.3917177620785439,0.5109778567767765,0.5789473684210527
intfloat/multilingual-e5-large,ar,8,QMT,remove_triple_label,4,0.4244367140857347,0.5080921685196257,0.5789473684210527
intfloat/multilingual-e5-large,ar,8,QMT,remove_endpoint_position,6,0.39734418533732885,0.5220407981991533,0.15789473684210525
intfloat/multilingual-e5-large,ar,8,QMT,remove_triple_plus_position_plus_sign,11,0.4291051270549097,0.5183682098222109,0.5789473684210527
intfloat/multilingual-e5-large,ar,9,NQM,raw,0,0.2750164270401001,0.3737278377329514,0.3684210526315789
intfloat/multilingual-e5-large,ar,9,NQM,remove_sign,1,0.2753380894830838,0.37381017835393404,0.3684210526315789
intfloat/multilingual-e5-large,ar,9,NQM,remove_triple_label,4,0.3089647581128335,0.38090487188181543,0.3684210526315789
intfloat/multilingual-e5-large,ar,9,NQM,remove_endpoint_position,6,0.27166547749645825,0.3721053674973712,0.3684210526315789
intfloat/multilingual-e5-large,ar,9,NQM,remove_triple_plus_position_plus_sign,11,0.30467639024510246,0.3813423159304725,0.05263157894736842
intfloat/multilingual-e5-large,ar,9,NQT,raw,0,0.5421649813652039,0.6816646992565651,0.47368421052631576
intfloat/multilingual-e5-large,ar,9,NQT,remove_sign,1,0.5412776550061004,0.6807268505621221,0.5789473684210527
intfloat/multilingual-e5-large,ar,9,NQT,remove_triple_label,4,0.5969667399995097,0.682079084963478,0.5789473684210527
intfloat/multilingual-e5-large,ar,9,NQT,remove_endpoint_position,6,0.5428229932603442,0.680071219362557,0.3684210526315789
intfloat/multilingual-e5-large,ar,9,NQT,remove_triple_plus_position_plus_sign,11,0.5841012053767979,0.6745442832001157,0.5789473684210527
intfloat/multilingual-e5-large,ar,9,NMT,raw,0,0.22244353592395782,0.5723330161543215,0.3684210526315789
intfloat/multilingual-e5-large,ar,9,NMT,remove_sign,1,0.22005839176205153,0.5717552947505202,0.2631578947368421
intfloat/multilingual-e5-large,ar,9,NMT,remove_triple_label,4,0.2285024922796197,0.5708819770892039,0.05263157894736842
intfloat/multilingual-e5-large,ar,9,NMT,remove_endpoint_position,6,0.2270977118945415,0.5932961841236196,0.3684210526315789
intfloat/multilingual-e5-large,ar,9,NMT,remove_triple_plus_position_plus_sign,11,0.22818760030763865,0.5928210635405791,0.3684210526315789
intfloat/multilingual-e5-large,ar,9,QMT,raw,0,0.24575082957744598,0.4562198165356213,0.5789473684210527
intfloat/multilingual-e5-large,ar,9,QMT,remove_sign,1,0.24503096460835666,0.4552076887126784,0.5789473684210527
intfloat/multilingual-e5-large,ar,9,QMT,remove_triple_label,4,0.2683643789597013,0.45352181940472697,0.5789473684210527
intfloat/multilingual-e5-large,ar,9,QMT,remove_endpoint_position,6,0.2507595922053347,0.4727948782412855,0.5789473684210527
intfloat/multilingual-e5-large,ar,9,QMT,remove_triple_plus_position_plus_sign,11,0.27057583589266476,0.4644059631020481,0.05263157894736842
intfloat/multilingual-e5-large,ar,10,NQM,raw,0,0.3558434844017029,0.4146830054312357,0.3684210526315789
intfloat/multilingual-e5-large,ar,10,NQM,remove_sign,1,0.35518152735091457,0.4142057411968343,0.3684210526315789
intfloat/multilingual-e5-large,ar,10,NQM,remove_triple_label,4,0.3916900375368605,0.4162184973109785,0.3684210526315789
intfloat/multilingual-e5-large,ar,10,NQM,remove_endpoint_position,6,0.3496407230107586,0.40846629129783685,0.15789473684210525
intfloat/multilingual-e5-large,ar,10,NQM,remove_triple_plus_position_plus_sign,11,0.38048104708941904,0.4081355470163048,0.05263157894736842
intfloat/multilingual-e5-large,ar,10,NQT,raw,0,0.38312897086143494,0.49718538961577435,0.05263157894736842
intfloat/multilingual-e5-large,ar,10,NQT,remove_sign,1,0.37839269987363017,0.4934567499357418,0.5789473684210527
intfloat/multilingual-e5-large,ar,10,NQT,remove_triple_label,4,0.4180103513058328,0.49519418369686397,0.5789473684210527
intfloat/multilingual-e5-large,ar,10,NQT,remove_endpoint_position,6,0.3807097514049238,0.492693956698635,0.3684210526315789
intfloat/multilingual-e5-large,ar,10,NQT,remove_triple_plus_position_plus_sign,11,0.4017227739109505,0.48523749024646484,0.5789473684210527
intfloat/multilingual-e5-large,ar,10,NMT,raw,0,0.21034839749336243,0.6148453987509898,0.05263157894736842
intfloat/multilingual-e5-large,ar,10,NMT,remove_sign,1,0.2104170978410166,0.6144467371585267,0.15789473684210525
intfloat/multilingual-e5-large,ar,10,NMT,remove_triple_label,4,0.21050457053142219,0.6184210348175038,0.3684210526315789
intfloat/multilingual-e5-large,ar,10,NMT,remove_endpoint_position,6,0.20598133941962724,0.615634803600026,0.15789473684210525
intfloat/multilingual-e5-large,ar,10,NMT,remove_triple_plus_position_plus_sign,11,0.20615761830725227,0.614954792344649,0.3684210526315789
intfloat/multilingual-e5-large,ar,10,QMT,raw,0,0.3000383675098419,0.45437844451535014,0.5789473684210527
intfloat/multilingual-e5-large,ar,10,QMT,remove_sign,1,0.2981673434084738,0.45230825151972764,0.3684210526315789
intfloat/multilingual-e5-large,ar,10,QMT,remove_triple_label,4,0.3247098649937648,0.45350316670961904,0.5789473684210527
intfloat/multilingual-e5-large,ar,10,QMT,remove_endpoint_position,6,0.30387856195811497,0.45968213477032455,0.5789473684210527
intfloat/multilingual-e5-large,ar,10,QMT,remove_triple_plus_position_plus_sign,11,0.3170337119825905,0.4491860790459538,0.2631578947368421
intfloat/multilingual-e5-large,ar,11,NQM,raw,0,0.45245203375816345,0.5359969125904946,0.5789473684210527
intfloat/multilingual-e5-large,ar,11,NQM,remove_sign,1,0.4497004673031975,0.5337069214993159,0.5789473684210527
intfloat/multilingual-e5-large,ar,11,NQM,remove_triple_label,4,0.5060917651354903,0.5396294828793488,0.5789473684210527
intfloat/multilingual-e5-large,ar,11,NQM,remove_endpoint_position,6,0.4471787157533251,0.5328537284699442,0.5789473684210527
intfloat/multilingual-e5-large,ar,11,NQM,remove_triple_plus_position_plus_sign,11,0.4951809561894245,0.5345574280741017,0.5789473684210527
