model,scale,language,template_id,representation,cv_adjacent_norm,cos_step_12,cos_step_23,cos_step_34
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,34,mean_pool,0.4651035964488983,0.10979221761226654,-0.2251558005809784,-0.09668174386024475
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,35,mean_pool,0.34994471073150635,0.1824323832988739,-0.30416086316108704,-0.04988919198513031
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,36,mean_pool,0.3897102475166321,0.2807781994342804,-0.23262763023376465,0.06504133343696594
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,37,mean_pool,0.4044225513935089,0.15749628841876984,-0.20450839400291443,-0.09626536071300507
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,38,mean_pool,0.355850487947464,0.12238825857639313,-0.25277069211006165,-0.0378846637904644
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,39,mean_pool,0.3597429692745209,0.16272622346878052,-0.3249187469482422,-0.03527272865176201
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,40,mean_pool,0.39892295002937317,0.18854212760925293,-0.19048629701137543,0.026657912880182266
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,41,mean_pool,0.382432758808136,0.16349610686302185,-0.15544408559799194,-0.008608759380877018
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,42,mean_pool,0.3910280466079712,0.22769810259342194,-0.19957475364208221,-0.07823996245861053
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,43,mean_pool,0.4261319637298584,0.1292078047990799,-0.24161316454410553,-0.07456892728805542
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,44,mean_pool,0.39500346779823303,0.07708767801523209,-0.2302159070968628,-0.1122763454914093
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,45,mean_pool,0.3864448070526123,0.23560577630996704,-0.2654005289077759,-0.011300702579319477
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,46,mean_pool,0.3595730662345886,0.1917712390422821,-0.2935449182987213,-0.04956720396876335
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,47,mean_pool,0.41060876846313477,0.22575530409812927,-0.24354761838912964,0.030310843139886856
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,48,mean_pool,0.4172264039516449,0.051803555339574814,-0.2107187956571579,-0.06104815751314163
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,49,mean_pool,0.3975991904735565,0.09547730535268784,-0.26239266991615295,-0.06785354018211365
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,50,mean_pool,0.37498047947883606,0.30786770582199097,-0.17720961570739746,0.03326701372861862
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,51,mean_pool,0.40093404054641724,0.20664335787296295,-0.16170373558998108,-0.07870787382125854
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,52,mean_pool,0.4318183362483978,0.08129678666591644,-0.2269120216369629,-0.0684734582901001
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,53,mean_pool,0.4343014061450958,0.1316400170326233,-0.24619558453559875,-0.07226643711328506
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,54,mean_pool,0.389955997467041,0.1526498794555664,-0.19248606264591217,-0.07408197969198227
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,55,mean_pool,0.39114364981651306,0.07661139965057373,-0.19660316407680511,-0.09245357662439346
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,56,mean_pool,0.4299658238887787,0.21058782935142517,-0.18863089382648468,0.014583234675228596
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,57,mean_pool,0.4157543182373047,0.15968838334083557,-0.22418570518493652,-0.06822527199983597
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,58,mean_pool,0.3460223078727722,0.15355731546878815,-0.22743041813373566,-0.002549584023654461
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,59,mean_pool,0.47644108533859253,0.1403362900018692,-0.17094898223876953,-0.14913655817508698
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,60,mean_pool,0.31521493196487427,0.17636893689632416,-0.21993263065814972,-0.0542355440557003
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,61,mean_pool,0.39017483592033386,0.2300604283809662,-0.29195189476013184,-0.09055528789758682
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,62,mean_pool,0.40252766013145447,0.18114273250102997,-0.23673345148563385,-0.016717560589313507
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,63,mean_pool,0.41283443570137024,0.16404783725738525,-0.2882118225097656,-0.0369359590113163
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,64,mean_pool,0.48728811740875244,0.1336115151643753,-0.27463245391845703,-0.048695843666791916
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,65,mean_pool,0.33273106813430786,0.24962344765663147,-0.22103412449359894,0.02842767909169197
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,66,mean_pool,0.3879154920578003,0.23338072001934052,-0.32104235887527466,-0.04112713783979416
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,67,mean_pool,0.384902685880661,0.19347339868545532,-0.20197585225105286,-0.12364950031042099
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,68,mean_pool,0.419796347618103,0.07977049797773361,-0.18479710817337036,-0.041677407920360565
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,69,mean_pool,0.39952921867370605,0.25475576519966125,-0.23763366043567657,0.0821479856967926
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,70,mean_pool,0.41261452436447144,0.2135838121175766,-0.21462328732013702,-0.09960237890481949
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,71,mean_pool,0.4622129499912262,0.0715167224407196,-0.26733577251434326,-0.16477321088314056
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,72,mean_pool,0.36716485023498535,0.29435399174690247,-0.28169724345207214,0.08132824301719666
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,73,mean_pool,0.39074817299842834,0.17332762479782104,-0.28635308146476746,-0.035000674426555634
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,74,mean_pool,0.3898714482784271,0.11818502843379974,-0.20255552232265472,-0.03413807228207588
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,75,mean_pool,0.4187203049659729,0.13042862713336945,-0.1336449682712555,0.016440991312265396
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,76,mean_pool,0.4233626127243042,0.10596272349357605,-0.15017996728420258,-0.14461711049079895
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,77,mean_pool,0.410832941532135,0.15968094766139984,-0.22961506247520447,-0.023939117789268494
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,78,mean_pool,0.3722848892211914,0.21453075110912323,-0.11496320366859436,0.02220158278942108
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,79,mean_pool,0.38512513041496277,0.03727911785244942,-0.23268505930900574,-0.08833400160074234
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,80,mean_pool,0.3640327751636505,0.17916065454483032,-0.19817689061164856,0.007255547679960728
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,81,mean_pool,0.4090580344200134,0.16428999602794647,-0.25543734431266785,-0.05234920606017113
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,82,mean_pool,0.3549883961677551,0.27872732281684875,-0.18727841973304749,0.0834633857011795
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,83,mean_pool,0.436003714799881,0.10736631602048874,-0.2342010885477066,-0.10671135783195496
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,84,mean_pool,0.35201016068458557,0.1904934197664261,-0.15078482031822205,0.06317196041345596
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,85,mean_pool,0.36961013078689575,0.1654760241508484,-0.1534263789653778,0.02265036292374134
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,86,mean_pool,0.36608725786209106,0.3072889745235443,-0.3231528103351593,0.040031444281339645
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,87,mean_pool,0.4105834662914276,0.2790997326374054,-0.2825782001018524,-0.03871616721153259
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,88,mean_pool,0.4465658664703369,0.16291449964046478,-0.2657623589038849,-0.036884602159261703
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,89,mean_pool,0.4415389895439148,0.12842367589473724,-0.20115475356578827,-0.012820863164961338
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,90,mean_pool,0.4244634807109833,0.16305623948574066,-0.30362123250961304,-0.022347578778862953
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,91,mean_pool,0.4029245674610138,0.1791052222251892,-0.1968458741903305,-0.03900894522666931
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,92,mean_pool,0.43869510293006897,0.10847163200378418,-0.3278537690639496,-0.04681681469082832
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,93,mean_pool,0.42236727476119995,0.17572163045406342,-0.2244163155555725,-0.019097914919257164
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,94,mean_pool,0.3687380850315094,0.1834351122379303,-0.23172526061534882,-0.08623193204402924
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,95,mean_pool,0.36449530720710754,0.29620593786239624,-0.1923557072877884,-0.03107939288020134
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,96,mean_pool,0.40176793932914734,0.13613520562648773,-0.14805717766284943,-0.011977702379226685
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,97,mean_pool,0.45223337411880493,0.08616090565919876,-0.2643684446811676,-0.13461121916770935
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,98,mean_pool,0.40045177936553955,0.14978860318660736,-0.1826726794242859,-0.0014143732842057943
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,99,mean_pool,0.3568602204322815,0.1856507509946823,-0.21613332629203796,-0.12574338912963867
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,100,mean_pool,0.40998291969299316,0.11459601670503616,-0.1536826342344284,-0.014919161796569824
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,101,mean_pool,0.40024715662002563,0.21293433010578156,-0.14966200292110443,-0.007125090807676315
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,102,mean_pool,0.3851431906223297,0.213682159781456,-0.22313986718654633,-0.01843726821243763
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,103,mean_pool,0.43066665530204773,0.13749809563159943,-0.20486395061016083,-0.11964301764965057
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,104,mean_pool,0.3757805824279785,0.2118038684129715,-0.2531953752040863,0.041135579347610474
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,105,mean_pool,0.340832382440567,0.18519046902656555,-0.14154201745986938,-0.0990469679236412
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,106,mean_pool,0.4380287230014801,0.16593216359615326,-0.20398463308811188,0.009771373122930527
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,107,mean_pool,0.3833666443824768,0.21417303383350372,-0.21303988993167877,-0.054099421948194504
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,108,mean_pool,0.34175440669059753,0.23828966915607452,-0.2915455996990204,-0.006778813898563385
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,109,mean_pool,0.3456924855709076,0.23791860044002533,-0.33946841955184937,-0.00031561663490720093
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,110,mean_pool,0.40687763690948486,0.1733521819114685,-0.30101877450942993,-0.27767297625541687
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,111,mean_pool,0.387264221906662,0.13876383006572723,-0.16960866749286652,-0.16812512278556824
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,112,mean_pool,0.3817942440509796,0.25496089458465576,-0.2423291653394699,-0.01698470301926136
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,113,mean_pool,0.3718133270740509,0.162755087018013,-0.2223457396030426,-0.007872124202549458
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,114,mean_pool,0.4082600474357605,0.25783365964889526,-0.1594228893518448,0.055119410157203674
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,115,mean_pool,0.3940420150756836,0.2561221718788147,-0.14937011897563934,0.018572455272078514
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,116,mean_pool,0.4362245798110962,0.14323367178440094,-0.2589713931083679,-0.08677373081445694
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,117,mean_pool,0.4855596721172333,0.1784045547246933,-0.24955828487873077,-0.07743977010250092
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,118,mean_pool,0.372682124376297,0.15173088014125824,-0.14329199492931366,-0.013299410231411457
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,en,119,mean_pool,0.3889892101287842,0.16948401927947998,-0.2547783851623535,-0.046843480318784714
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,0,mean_pool,0.35944417119026184,-0.5745485424995422,-0.4026987552642822,0.11914671957492828
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,1,mean_pool,0.2192804217338562,-0.18788303434848785,-0.485402375459671,-0.14790160953998566
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,2,mean_pool,0.0940190926194191,-0.6226435899734497,-0.39874133467674255,-0.7019577026367188
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,3,mean_pool,0.07802276313304901,-0.06992217153310776,-0.4267454445362091,-0.06739562749862671
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,4,mean_pool,0.27206188440322876,-0.5515440106391907,-0.13819988071918488,-0.25060951709747314
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,5,mean_pool,0.24371929466724396,-0.2928609549999237,-0.3093714714050293,-0.19931907951831818
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,6,mean_pool,0.4050900936126709,-0.15694236755371094,-0.6517324447631836,-0.07344958186149597
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,7,mean_pool,0.29486706852912903,-0.3158722221851349,-0.600701093673706,-0.22191309928894043
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,8,mean_pool,0.13182558119297028,-0.36025577783584595,-0.3138868808746338,-0.7738715410232544
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,9,mean_pool,0.07850626856088638,-0.5726374983787537,-0.05909041315317154,-0.04812717065215111
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,10,mean_pool,0.2526589632034302,-0.3675172030925751,-0.6047353148460388,0.36369556188583374
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,11,mean_pool,0.3832772970199585,-0.5846133828163147,-0.9552727341651917,-0.37396490573883057
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,12,mean_pool,0.23357482254505157,-0.34266725182533264,-0.5683112144470215,-0.7424446940422058
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,13,mean_pool,0.43795114755630493,-0.29702866077423096,-0.7090952396392822,-0.02828255668282509
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,14,mean_pool,0.23173506557941437,-0.23316018283367157,-0.5360775589942932,-0.7945618629455566
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,15,mean_pool,0.25410738587379456,-0.5408446788787842,-0.08343307673931122,-0.3293106257915497
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,16,mean_pool,0.06794621795415878,-0.04616256430745125,-0.4836782217025757,-0.21371032297611237
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,17,mean_pool,0.10779474675655365,-0.566988468170166,-0.08117637783288956,-0.37387681007385254
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,18,mean_pool,0.3138430714607239,-0.36189380288124084,-0.08038461953401566,-0.37416964769363403
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,19,mean_pool,0.42829418182373047,-0.32370302081108093,-0.7942944169044495,-0.28367507457733154
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,20,mean_pool,0.48721596598625183,-0.5526888966560364,-0.3007024824619293,-0.28093722462654114
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,21,mean_pool,0.5436707735061646,-0.5849243402481079,-0.7828084230422974,-0.4829753041267395
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,22,mean_pool,0.5199552774429321,-0.29319751262664795,-0.45810505747795105,-0.8584561944007874
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,23,mean_pool,0.198749840259552,-0.349215567111969,-0.4035111665725708,-0.7268484830856323
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,24,mean_pool,0.21681150794029236,-0.6556217670440674,0.03826814144849777,-0.36434406042099
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,25,mean_pool,0.29507550597190857,-0.5948029160499573,-0.27599412202835083,0.26848968863487244
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,26,mean_pool,0.31313857436180115,-0.33134812116622925,-0.6471788287162781,-0.11539942026138306
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,27,mean_pool,0.20053669810295105,-0.39039915800094604,-0.42278340458869934,-0.35124245285987854
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,28,mean_pool,0.13662934303283691,-0.4450192451477051,-0.541541576385498,-0.4987136125564575
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,29,mean_pool,0.26596206426620483,-0.2920069098472595,-0.7661640644073486,-0.11391627788543701
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,30,mean_pool,0.2596006691455841,-0.4210717976093292,-0.4241349995136261,-0.8575631976127625
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,31,mean_pool,0.37972527742385864,-0.5744807124137878,-0.6863112449645996,-0.3898473381996155
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,32,mean_pool,0.22472694516181946,-0.12626463174819946,-0.04175375774502754,-0.6006201505661011
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,33,mean_pool,0.31876447796821594,-0.49650198221206665,-0.2887357473373413,-0.1563837230205536
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,34,mean_pool,0.23174630105495453,-0.31339991092681885,-0.6252672076225281,-0.0122414231300354
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,35,mean_pool,0.17557470500469208,-0.05274495482444763,-0.3423033654689789,-0.27201470732688904
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,36,mean_pool,0.5000318884849548,-0.22939036786556244,-0.5945211052894592,-0.7267051935195923
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,37,mean_pool,0.062185563147068024,-0.4633732736110687,-0.43377062678337097,-0.3086780905723572
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,38,mean_pool,0.19440196454524994,-0.3254140317440033,-0.547710120677948,0.12079014629125595
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,39,mean_pool,0.11122436076402664,-0.3615770936012268,-0.2950175404548645,-0.22834131121635437
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,40,mean_pool,0.42132118344306946,-0.5044596195220947,-0.5823076963424683,-0.8161046504974365
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,41,mean_pool,0.1317145824432373,0.02999988943338394,-0.6568849682807922,-0.032048650085926056
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,42,mean_pool,0.17382702231407166,-0.5098344087600708,-0.4885300397872925,-0.44045835733413696
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,43,mean_pool,0.39025402069091797,-0.10804478824138641,-0.4730474650859833,-0.42605772614479065
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,44,mean_pool,0.28927525877952576,-0.5940823554992676,-0.5698699355125427,-0.7678924798965454
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,45,mean_pool,0.28098633885383606,-0.21885117888450623,-0.6880722045898438,-0.20703306794166565
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,46,mean_pool,0.32520821690559387,-0.12557953596115112,-0.5454482436180115,-0.35534924268722534
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,47,mean_pool,0.14952528476715088,-0.19118571281433105,-0.5350099802017212,-0.15570791065692902
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,48,mean_pool,0.2696593105792999,-0.4874874949455261,-0.6096636652946472,-0.43292662501335144
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,49,mean_pool,0.1574483960866928,-0.26333102583885193,-0.4335389733314514,-0.6033567786216736
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,50,mean_pool,0.2646239995956421,-0.383794367313385,-0.5949299931526184,-0.9088592529296875
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,51,mean_pool,0.08414677530527115,-0.037229105830192566,-0.5136721730232239,-0.37709563970565796
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,affect,ru,52,mean_pool,0.2924979627132416,-0.4964330196380615,-0.6388971209526062,-0.5194922089576721
