model,language,template_id,representation,from_level,to_level,step_size,delta_norm
xlm-roberta-base,en,17,mean_pool,1,2,1,0.28346800804138184
xlm-roberta-base,en,17,mean_pool,-2,0,2,1.12973952293396
xlm-roberta-base,en,17,mean_pool,-1,1,2,0.4322570562362671
xlm-roberta-base,en,17,mean_pool,0,2,2,1.050392508506775
xlm-roberta-base,en,17,mean_pool,-2,2,4,0.4204689562320709
xlm-roberta-base,en,18,mean_pool,-2,-1,1,0.4608400762081146
xlm-roberta-base,en,18,mean_pool,-1,0,1,0.6748014688491821
xlm-roberta-base,en,18,mean_pool,0,1,1,0.8005528450012207
xlm-roberta-base,en,18,mean_pool,1,2,1,0.21807445585727692
xlm-roberta-base,en,18,mean_pool,-2,0,2,0.8295568823814392
xlm-roberta-base,en,18,mean_pool,-1,1,2,0.42854371666908264
xlm-roberta-base,en,18,mean_pool,0,2,2,0.7719618678092957
xlm-roberta-base,en,18,mean_pool,-2,2,4,0.32188740372657776
xlm-roberta-base,en,19,mean_pool,-2,-1,1,0.498604953289032
xlm-roberta-base,en,19,mean_pool,-1,0,1,0.7167491316795349
xlm-roberta-base,en,19,mean_pool,0,1,1,0.8342363834381104
xlm-roberta-base,en,19,mean_pool,1,2,1,0.30157676339149475
xlm-roberta-base,en,19,mean_pool,-2,0,2,0.8835036754608154
xlm-roberta-base,en,19,mean_pool,-1,1,2,0.45195987820625305
xlm-roberta-base,en,19,mean_pool,0,2,2,0.8463432788848877
xlm-roberta-base,en,19,mean_pool,-2,2,4,0.4206373393535614
xlm-roberta-base,en,20,mean_pool,-2,-1,1,0.5522345900535583
xlm-roberta-base,en,20,mean_pool,-1,0,1,0.7828371524810791
xlm-roberta-base,en,20,mean_pool,0,1,1,0.9793540239334106
xlm-roberta-base,en,20,mean_pool,1,2,1,0.2823435664176941
xlm-roberta-base,en,20,mean_pool,-2,0,2,1.0064350366592407
xlm-roberta-base,en,20,mean_pool,-1,1,2,0.5383859872817993
xlm-roberta-base,en,20,mean_pool,0,2,2,1.0283026695251465
xlm-roberta-base,en,20,mean_pool,-2,2,4,0.42824238538742065
xlm-roberta-base,en,21,mean_pool,-2,-1,1,0.5513096451759338
xlm-roberta-base,en,21,mean_pool,-1,0,1,0.9486677050590515
xlm-roberta-base,en,21,mean_pool,0,1,1,1.0752034187316895
xlm-roberta-base,en,21,mean_pool,1,2,1,0.28649604320526123
xlm-roberta-base,en,21,mean_pool,-2,0,2,1.2147893905639648
xlm-roberta-base,en,21,mean_pool,-1,1,2,0.43400833010673523
xlm-roberta-base,en,21,mean_pool,0,2,2,1.2082545757293701
xlm-roberta-base,en,21,mean_pool,-2,2,4,0.41146591305732727
xlm-roberta-base,en,22,mean_pool,-2,-1,1,0.7156488299369812
xlm-roberta-base,en,22,mean_pool,-1,0,1,0.7929527759552002
xlm-roberta-base,en,22,mean_pool,0,1,1,0.8349223136901855
xlm-roberta-base,en,22,mean_pool,1,2,1,0.3134506046772003
xlm-roberta-base,en,22,mean_pool,-2,0,2,0.930111289024353
xlm-roberta-base,en,22,mean_pool,-1,1,2,0.5922436118125916
xlm-roberta-base,en,22,mean_pool,0,2,2,0.8872964978218079
xlm-roberta-base,en,22,mean_pool,-2,2,4,0.508162260055542
xlm-roberta-base,en,23,mean_pool,-2,-1,1,0.5688831806182861
xlm-roberta-base,en,23,mean_pool,-1,0,1,0.6652371287345886
xlm-roberta-base,en,23,mean_pool,0,1,1,0.8619519472122192
xlm-roberta-base,en,23,mean_pool,1,2,1,0.23261180520057678
xlm-roberta-base,en,23,mean_pool,-2,0,2,0.9822642803192139
xlm-roberta-base,en,23,mean_pool,-1,1,2,0.4518401622772217
xlm-roberta-base,en,23,mean_pool,0,2,2,0.9227955937385559
xlm-roberta-base,en,23,mean_pool,-2,2,4,0.3682219386100769
xlm-roberta-base,en,24,mean_pool,-2,-1,1,0.5259159803390503
xlm-roberta-base,en,24,mean_pool,-1,0,1,0.7401581406593323
xlm-roberta-base,en,24,mean_pool,0,1,1,0.8218889832496643
xlm-roberta-base,en,24,mean_pool,1,2,1,0.34382742643356323
xlm-roberta-base,en,24,mean_pool,-2,0,2,0.9502310156822205
xlm-roberta-base,en,24,mean_pool,-1,1,2,0.37667983770370483
xlm-roberta-base,en,24,mean_pool,0,2,2,0.8909941911697388
xlm-roberta-base,en,24,mean_pool,-2,2,4,0.4371113181114197
xlm-roberta-base,en,25,mean_pool,-2,-1,1,0.4419369101524353
xlm-roberta-base,en,25,mean_pool,-1,0,1,0.8755131363868713
xlm-roberta-base,en,25,mean_pool,0,1,1,0.8625758290290833
xlm-roberta-base,en,25,mean_pool,1,2,1,0.3034701943397522
xlm-roberta-base,en,25,mean_pool,-2,0,2,1.0085928440093994
xlm-roberta-base,en,25,mean_pool,-1,1,2,0.3715680241584778
xlm-roberta-base,en,25,mean_pool,0,2,2,0.8537721633911133
xlm-roberta-base,en,25,mean_pool,-2,2,4,0.47302955389022827
xlm-roberta-base,en,26,mean_pool,-2,-1,1,0.4079609215259552
xlm-roberta-base,en,26,mean_pool,-1,0,1,0.6707094311714172
xlm-roberta-base,en,26,mean_pool,0,1,1,0.7386749386787415
xlm-roberta-base,en,26,mean_pool,1,2,1,0.22863267362117767
xlm-roberta-base,en,26,mean_pool,-2,0,2,0.7694281339645386
xlm-roberta-base,en,26,mean_pool,-1,1,2,0.35446056723594666
xlm-roberta-base,en,26,mean_pool,0,2,2,0.740700364112854
xlm-roberta-base,en,26,mean_pool,-2,2,4,0.33415672183036804
xlm-roberta-base,en,27,mean_pool,-2,-1,1,0.48967480659484863
xlm-roberta-base,en,27,mean_pool,-1,0,1,0.6945975422859192
xlm-roberta-base,en,27,mean_pool,0,1,1,0.8453899025917053
xlm-roberta-base,en,27,mean_pool,1,2,1,0.25427189469337463
xlm-roberta-base,en,27,mean_pool,-2,0,2,0.8726443648338318
xlm-roberta-base,en,27,mean_pool,-1,1,2,0.4911033809185028
xlm-roberta-base,en,27,mean_pool,0,2,2,0.845858633518219
xlm-roberta-base,en,27,mean_pool,-2,2,4,0.38316380977630615
xlm-roberta-base,en,28,mean_pool,-2,-1,1,0.7068182229995728
xlm-roberta-base,en,28,mean_pool,-1,0,1,0.8797126412391663
xlm-roberta-base,en,28,mean_pool,0,1,1,0.9113606810569763
xlm-roberta-base,en,28,mean_pool,1,2,1,0.3536631166934967
xlm-roberta-base,en,28,mean_pool,-2,0,2,1.078218698501587
xlm-roberta-base,en,28,mean_pool,-1,1,2,0.6024077534675598
xlm-roberta-base,en,28,mean_pool,0,2,2,0.9984860420227051
xlm-roberta-base,en,28,mean_pool,-2,2,4,0.5726138353347778
xlm-roberta-base,en,29,mean_pool,-2,-1,1,0.6055828332901001
xlm-roberta-base,en,29,mean_pool,-1,0,1,1.1007568836212158
xlm-roberta-base,en,29,mean_pool,0,1,1,1.2736279964447021
xlm-roberta-base,en,29,mean_pool,1,2,1,0.4560641348361969
xlm-roberta-base,en,29,mean_pool,-2,0,2,1.3164111375808716
xlm-roberta-base,en,29,mean_pool,-1,1,2,0.5205491185188293
xlm-roberta-base,en,29,mean_pool,0,2,2,1.2691690921783447
xlm-roberta-base,en,29,mean_pool,-2,2,4,0.5444475412368774
xlm-roberta-base,en,30,mean_pool,-2,-1,1,0.44569680094718933
xlm-roberta-base,en,30,mean_pool,-1,0,1,0.8388164043426514
xlm-roberta-base,en,30,mean_pool,0,1,1,0.8361860513687134
xlm-roberta-base,en,30,mean_pool,1,2,1,0.2519707679748535
xlm-roberta-base,en,30,mean_pool,-2,0,2,0.9716484546661377
xlm-roberta-base,en,30,mean_pool,-1,1,2,0.3654247224330902
xlm-roberta-base,en,30,mean_pool,0,2,2,0.8616788387298584
xlm-roberta-base,en,30,mean_pool,-2,2,4,0.4358574450016022
xlm-roberta-base,en,31,mean_pool,-2,-1,1,0.46143627166748047
xlm-roberta-base,en,31,mean_pool,-1,0,1,1.0450716018676758
xlm-roberta-base,en,31,mean_pool,0,1,1,0.9900910258293152
xlm-roberta-base,en,31,mean_pool,1,2,1,0.3326461911201477
xlm-roberta-base,en,31,mean_pool,-2,0,2,1.118230938911438
xlm-roberta-base,en,31,mean_pool,-1,1,2,0.38819050788879395
xlm-roberta-base,en,31,mean_pool,0,2,2,1.1531401872634888
xlm-roberta-base,en,31,mean_pool,-2,2,4,0.3965701758861542
xlm-roberta-base,en,32,mean_pool,-2,-1,1,0.44310492277145386
xlm-roberta-base,en,32,mean_pool,-1,0,1,0.8441356420516968
xlm-roberta-base,en,32,mean_pool,0,1,1,0.8949503898620605
xlm-roberta-base,en,32,mean_pool,1,2,1,0.3025520145893097
xlm-roberta-base,en,32,mean_pool,-2,0,2,0.9041627049446106
xlm-roberta-base,en,32,mean_pool,-1,1,2,0.398390531539917
xlm-roberta-base,en,32,mean_pool,0,2,2,0.8165401816368103
xlm-roberta-base,en,32,mean_pool,-2,2,4,0.4054839611053467
xlm-roberta-base,en,33,mean_pool,-2,-1,1,0.44179612398147583
xlm-roberta-base,en,33,mean_pool,-1,0,1,0.7112786173820496
xlm-roberta-base,en,33,mean_pool,0,1,1,0.7638517022132874
xlm-roberta-base,en,33,mean_pool,1,2,1,0.23525528609752655
xlm-roberta-base,en,33,mean_pool,-2,0,2,0.8546278476715088
xlm-roberta-base,en,33,mean_pool,-1,1,2,0.3708227574825287
xlm-roberta-base,en,33,mean_pool,0,2,2,0.7815247178077698
xlm-roberta-base,en,33,mean_pool,-2,2,4,0.33153313398361206
xlm-roberta-base,en,34,mean_pool,-2,-1,1,0.5952813625335693
xlm-roberta-base,en,34,mean_pool,-1,0,1,1.0469063520431519
xlm-roberta-base,en,34,mean_pool,0,1,1,1.17557692527771
xlm-roberta-base,en,34,mean_pool,1,2,1,0.3674686849117279
xlm-roberta-base,en,34,mean_pool,-2,0,2,1.2966203689575195
xlm-roberta-base,en,34,mean_pool,-1,1,2,0.46762460470199585
xlm-roberta-base,en,34,mean_pool,0,2,2,1.2197930812835693
xlm-roberta-base,en,34,mean_pool,-2,2,4,0.45548808574676514
xlm-roberta-base,en,35,mean_pool,-2,-1,1,0.5596580505371094
xlm-roberta-base,en,35,mean_pool,-1,0,1,0.7059910297393799
xlm-roberta-base,en,35,mean_pool,0,1,1,0.9117032289505005
xlm-roberta-base,en,35,mean_pool,1,2,1,0.2724340558052063
xlm-roberta-base,en,35,mean_pool,-2,0,2,1.0213571786880493
xlm-roberta-base,en,35,mean_pool,-1,1,2,0.456440269947052
xlm-roberta-base,en,35,mean_pool,0,2,2,0.8845030069351196
xlm-roberta-base,en,35,mean_pool,-2,2,4,0.4369599223136902
xlm-roberta-base,en,36,mean_pool,-2,-1,1,0.5514504313468933
xlm-roberta-base,en,36,mean_pool,-1,0,1,0.760417640209198
xlm-roberta-base,en,36,mean_pool,0,1,1,0.8818673491477966
xlm-roberta-base,en,36,mean_pool,1,2,1,0.2647830545902252
xlm-roberta-base,en,36,mean_pool,-2,0,2,0.9682377576828003
xlm-roberta-base,en,36,mean_pool,-1,1,2,0.4537983238697052
xlm-roberta-base,en,36,mean_pool,0,2,2,0.9007473587989807
xlm-roberta-base,en,36,mean_pool,-2,2,4,0.3899003863334656
xlm-roberta-base,en,37,mean_pool,-2,-1,1,0.5627061128616333
xlm-roberta-base,en,37,mean_pool,-1,0,1,0.6967206001281738
xlm-roberta-base,en,37,mean_pool,0,1,1,0.9619100689888
xlm-roberta-base,en,37,mean_pool,1,2,1,0.33330029249191284
xlm-roberta-base,en,37,mean_pool,-2,0,2,1.0180341005325317
xlm-roberta-base,en,37,mean_pool,-1,1,2,0.4940500855445862
xlm-roberta-base,en,37,mean_pool,0,2,2,0.8916563987731934
xlm-roberta-base,en,37,mean_pool,-2,2,4,0.3839362859725952
xlm-roberta-base,en,38,mean_pool,-2,-1,1,0.3896145820617676
xlm-roberta-base,en,38,mean_pool,-1,0,1,0.7025079727172852
xlm-roberta-base,en,38,mean_pool,0,1,1,0.7458395957946777
xlm-roberta-base,en,38,mean_pool,1,2,1,0.2357277274131775
xlm-roberta-base,en,38,mean_pool,-2,0,2,0.776590883731842
xlm-roberta-base,en,38,mean_pool,-1,1,2,0.3638126254081726
xlm-roberta-base,en,38,mean_pool,0,2,2,0.715791642665863
xlm-roberta-base,en,38,mean_pool,-2,2,4,0.34662920236587524
xlm-roberta-base,en,39,mean_pool,-2,-1,1,0.47626614570617676
xlm-roberta-base,en,39,mean_pool,-1,0,1,0.7362025380134583
xlm-roberta-base,en,39,mean_pool,0,1,1,0.8204156160354614
xlm-roberta-base,en,39,mean_pool,1,2,1,0.2522343099117279
xlm-roberta-base,en,39,mean_pool,-2,0,2,0.8625109791755676
xlm-roberta-base,en,39,mean_pool,-1,1,2,0.4340364336967468
xlm-roberta-base,en,39,mean_pool,0,2,2,0.8204076290130615
xlm-roberta-base,en,39,mean_pool,-2,2,4,0.36334338784217834
xlm-roberta-base,en,40,mean_pool,-2,-1,1,0.5440312027931213
xlm-roberta-base,en,40,mean_pool,-1,0,1,0.6956952214241028
xlm-roberta-base,en,40,mean_pool,0,1,1,0.8600174188613892
xlm-roberta-base,en,40,mean_pool,1,2,1,0.2961123287677765
xlm-roberta-base,en,40,mean_pool,-2,0,2,1.0022212266921997
xlm-roberta-base,en,40,mean_pool,-1,1,2,0.41451188921928406
xlm-roberta-base,en,40,mean_pool,0,2,2,0.928909957408905
xlm-roberta-base,en,40,mean_pool,-2,2,4,0.4159373641014099
xlm-roberta-base,en,41,mean_pool,-2,-1,1,0.6154751777648926
xlm-roberta-base,en,41,mean_pool,-1,0,1,0.7006177306175232
xlm-roberta-base,en,41,mean_pool,0,1,1,0.8727670311927795
xlm-roberta-base,en,41,mean_pool,1,2,1,0.2719630300998688
xlm-roberta-base,en,41,mean_pool,-2,0,2,1.0430573225021362
xlm-roberta-base,en,41,mean_pool,-1,1,2,0.4483295977115631
xlm-roberta-base,en,41,mean_pool,0,2,2,0.851824164390564
xlm-roberta-base,en,41,mean_pool,-2,2,4,0.42914721369743347
xlm-roberta-base,en,42,mean_pool,-2,-1,1,0.5263912677764893
xlm-roberta-base,en,42,mean_pool,-1,0,1,0.925478458404541
xlm-roberta-base,en,42,mean_pool,0,1,1,0.8414665460586548
xlm-roberta-base,en,42,mean_pool,1,2,1,0.3235728144645691
xlm-roberta-base,en,42,mean_pool,-2,0,2,0.9977487921714783
xlm-roberta-base,en,42,mean_pool,-1,1,2,0.45035192370414734
xlm-roberta-base,en,42,mean_pool,0,2,2,0.8588876724243164
xlm-roberta-base,en,42,mean_pool,-2,2,4,0.4840528070926666
xlm-roberta-base,en,43,mean_pool,-2,-1,1,0.48534682393074036
xlm-roberta-base,en,43,mean_pool,-1,0,1,0.8559239506721497
xlm-roberta-base,en,43,mean_pool,0,1,1,0.9210430383682251
xlm-roberta-base,en,43,mean_pool,1,2,1,0.3546387255191803
xlm-roberta-base,en,43,mean_pool,-2,0,2,0.930474579334259
xlm-roberta-base,en,43,mean_pool,-1,1,2,0.45773252844810486
xlm-roberta-base,en,43,mean_pool,0,2,2,1.0715601444244385
xlm-roberta-base,en,43,mean_pool,-2,2,4,0.4585101306438446
xlm-roberta-base,en,44,mean_pool,-2,-1,1,0.39222872257232666
xlm-roberta-base,en,44,mean_pool,-1,0,1,0.7032286524772644
xlm-roberta-base,en,44,mean_pool,0,1,1,0.8169454336166382
xlm-roberta-base,en,44,mean_pool,1,2,1,0.24088487029075623
xlm-roberta-base,en,44,mean_pool,-2,0,2,0.8263288736343384
xlm-roberta-base,en,44,mean_pool,-1,1,2,0.34253960847854614
xlm-roberta-base,en,44,mean_pool,0,2,2,0.7769204378128052
xlm-roberta-base,en,44,mean_pool,-2,2,4,0.3385651111602783
xlm-roberta-base,en,45,mean_pool,-2,-1,1,0.6370583772659302
xlm-roberta-base,en,45,mean_pool,-1,0,1,0.7780309319496155
xlm-roberta-base,en,45,mean_pool,0,1,1,0.8993847966194153
xlm-roberta-base,en,45,mean_pool,1,2,1,0.2848907709121704
xlm-roberta-base,en,45,mean_pool,-2,0,2,0.9753664135932922
xlm-roberta-base,en,45,mean_pool,-1,1,2,0.5734692215919495
xlm-roberta-base,en,45,mean_pool,0,2,2,0.9495983719825745
xlm-roberta-base,en,45,mean_pool,-2,2,4,0.4194307029247284
xlm-roberta-base,en,46,mean_pool,-2,-1,1,0.740601122379303
xlm-roberta-base,en,46,mean_pool,-1,0,1,0.9977485537528992
xlm-roberta-base,en,46,mean_pool,0,1,1,1.1346112489700317
xlm-roberta-base,en,46,mean_pool,1,2,1,0.3892483711242676
xlm-roberta-base,en,46,mean_pool,-2,0,2,1.40643310546875
xlm-roberta-base,en,46,mean_pool,-1,1,2,0.49908584356307983
xlm-roberta-base,en,46,mean_pool,0,2,2,1.148125171661377
xlm-roberta-base,en,46,mean_pool,-2,2,4,0.5587827563285828
xlm-roberta-base,en,47,mean_pool,-2,-1,1,0.6506788730621338
xlm-roberta-base,en,47,mean_pool,-1,0,1,0.7425287961959839
xlm-roberta-base,en,47,mean_pool,0,1,1,0.8335726261138916
xlm-roberta-base,en,47,mean_pool,1,2,1,0.2915978729724884
xlm-roberta-base,en,47,mean_pool,-2,0,2,0.9203149676322937
xlm-roberta-base,en,47,mean_pool,-1,1,2,0.5247707366943359
xlm-roberta-base,en,47,mean_pool,0,2,2,0.8855767250061035
xlm-roberta-base,en,47,mean_pool,-2,2,4,0.4326924979686737
xlm-roberta-base,en,48,mean_pool,-2,-1,1,0.8470483422279358
xlm-roberta-base,en,48,mean_pool,-1,0,1,0.8032006621360779
xlm-roberta-base,en,48,mean_pool,0,1,1,1.0974581241607666
xlm-roberta-base,en,48,mean_pool,1,2,1,0.3035971522331238
xlm-roberta-base,en,48,mean_pool,-2,0,2,1.242655634880066
xlm-roberta-base,en,48,mean_pool,-1,1,2,0.7211136817932129
xlm-roberta-base,en,48,mean_pool,0,2,2,1.1706100702285767
