model,language,template_id,representation,cv_adjacent_norm,cos_step_12,cos_step_23,cos_step_34
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,43,mean_pool,0.42902669310569763,0.13102053105831146,-0.23429110646247864,-0.07093121856451035
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,44,mean_pool,0.3949165940284729,0.07729566097259521,-0.22805927693843842,-0.10941865295171738
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,45,mean_pool,0.3867068588733673,0.2309299260377884,-0.26637616753578186,-0.005059065762907267
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,46,mean_pool,0.3596745729446411,0.183970108628273,-0.29064399003982544,-0.04728742316365242
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,47,mean_pool,0.4101802706718445,0.23418296873569489,-0.24872878193855286,0.03824223205447197
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,48,mean_pool,0.4180890917778015,0.05611710995435715,-0.21153146028518677,-0.05757097527384758
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,49,mean_pool,0.3972707688808441,0.09417661279439926,-0.26079028844833374,-0.06690622121095657
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,50,mean_pool,0.37224280834198,0.3069204092025757,-0.17598623037338257,0.017159152776002884
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,51,mean_pool,0.3965194523334503,0.20421919226646423,-0.1634828746318817,-0.08210311084985733
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,52,mean_pool,0.4324016571044922,0.0854962095618248,-0.22248797118663788,-0.06305137276649475
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,53,mean_pool,0.43274030089378357,0.13448908925056458,-0.2499786913394928,-0.07337445020675659
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,54,mean_pool,0.38965871930122375,0.15077291429042816,-0.19258174300193787,-0.06930971890687943
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,55,mean_pool,0.38984906673431396,0.07850769907236099,-0.19873622059822083,-0.092137910425663
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,56,mean_pool,0.43019160628318787,0.20915910601615906,-0.18705080449581146,0.019293248653411865
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,57,mean_pool,0.41490229964256287,0.15936385095119476,-0.22433768212795258,-0.06540512293577194
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,58,mean_pool,0.3456009328365326,0.15093755722045898,-0.2243252992630005,-0.0013611167669296265
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,59,mean_pool,0.46872425079345703,0.1325247436761856,-0.18467818200588226,-0.16959157586097717
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,60,mean_pool,0.31390756368637085,0.17239414155483246,-0.21746131777763367,-0.05469292774796486
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,61,mean_pool,0.3902336359024048,0.228986456990242,-0.29757043719291687,-0.09363548457622528
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,62,mean_pool,0.4020194411277771,0.18478526175022125,-0.23726868629455566,-0.010555685497820377
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,63,mean_pool,0.41305121779441833,0.16605864465236664,-0.2912299335002899,-0.03373577445745468
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,64,mean_pool,0.48540571331977844,0.13177822530269623,-0.2755580246448517,-0.048343196511268616
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,65,mean_pool,0.33315330743789673,0.24307537078857422,-0.220429465174675,0.03050256334245205
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,66,mean_pool,0.38866564631462097,0.2276165783405304,-0.3284074366092682,-0.039972834289073944
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,67,mean_pool,0.38204336166381836,0.1935899257659912,-0.2031192183494568,-0.1279640942811966
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,68,mean_pool,0.42132478952407837,0.09090034663677216,-0.1886456459760666,-0.03427302464842796
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,69,mean_pool,0.40124237537384033,0.2524314820766449,-0.23592261970043182,0.08434387296438217
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,70,mean_pool,0.4106941521167755,0.21014510095119476,-0.21682506799697876,-0.09746852517127991
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,71,mean_pool,0.4521986246109009,0.0699969232082367,-0.27549508213996887,-0.18597730994224548
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,72,mean_pool,0.3691045939922333,0.29188334941864014,-0.28297001123428345,0.08283509314060211
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,73,mean_pool,0.3912256360054016,0.16846902668476105,-0.2869085669517517,-0.03480014577507973
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,74,mean_pool,0.3891340494155884,0.11611135303974152,-0.20574481785297394,-0.03409679979085922
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,75,mean_pool,0.4197234809398651,0.13394080102443695,-0.13438813388347626,0.02295636013150215
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,76,mean_pool,0.4195798933506012,0.10352484881877899,-0.15123002231121063,-0.13953515887260437
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,77,mean_pool,0.41195014119148254,0.15686218440532684,-0.2259305864572525,-0.022471267729997635
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,78,mean_pool,0.37147626280784607,0.21169447898864746,-0.11534713208675385,0.022962357848882675
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,79,mean_pool,0.3852742910385132,0.03752162680029869,-0.23406456410884857,-0.08680619299411774
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,80,mean_pool,0.36503317952156067,0.18075472116470337,-0.19859325885772705,0.008730854839086533
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,81,mean_pool,0.4088621139526367,0.1646910011768341,-0.25884029269218445,-0.04732663556933403
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,82,mean_pool,0.3565967381000519,0.2748066484928131,-0.18472148478031158,0.09066451340913773
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,83,mean_pool,0.435785174369812,0.10612744092941284,-0.23294217884540558,-0.10264825075864792
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,84,mean_pool,0.35224366188049316,0.18618202209472656,-0.14851021766662598,0.06305678188800812
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,85,mean_pool,0.3691173791885376,0.16552643477916718,-0.15218961238861084,0.022866349667310715
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,86,mean_pool,0.36693963408470154,0.30821701884269714,-0.3237600028514862,0.04565480351448059
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,87,mean_pool,0.40715208649635315,0.27410683035850525,-0.2854715585708618,-0.046671975404024124
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,88,mean_pool,0.4473471939563751,0.15980826318264008,-0.2670908570289612,-0.03364464268088341
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,89,mean_pool,0.4421912431716919,0.1339399516582489,-0.20700503885746002,-0.007151126395910978
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,90,mean_pool,0.42467430233955383,0.1584639549255371,-0.3024306893348694,-0.023096201941370964
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,91,mean_pool,0.40249568223953247,0.17749060690402985,-0.1944124549627304,-0.035218674689531326
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,92,mean_pool,0.4378649890422821,0.11161662638187408,-0.3256518840789795,-0.06053410470485687
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,93,mean_pool,0.4237532913684845,0.17467302083969116,-0.22264963388442993,-0.015071418136358261
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,94,mean_pool,0.3675035834312439,0.19096603989601135,-0.2306152582168579,-0.08664985001087189
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,95,mean_pool,0.36191385984420776,0.2928386330604553,-0.19600486755371094,-0.035510554909706116
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,96,mean_pool,0.40235719084739685,0.13314875960350037,-0.1471814215183258,-0.012648436240851879
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,97,mean_pool,0.4472333788871765,0.08720895648002625,-0.273211807012558,-0.14677779376506805
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,98,mean_pool,0.40093863010406494,0.14943501353263855,-0.1786966472864151,-0.0020134078804403543
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,99,mean_pool,0.35460376739501953,0.18766342103481293,-0.2152228057384491,-0.13282081484794617
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,100,mean_pool,0.40950673818588257,0.11991109699010849,-0.15308894217014313,-0.01463145762681961
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,101,mean_pool,0.3996257781982422,0.2077423483133316,-0.15077295899391174,-0.004491097759455442
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,102,mean_pool,0.38604891300201416,0.21413923799991608,-0.22127725183963776,-0.01441960223019123
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,103,mean_pool,0.4276694357395172,0.13456255197525024,-0.20876209437847137,-0.11677701026201248
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,104,mean_pool,0.3779160976409912,0.20915241539478302,-0.25258946418762207,0.04305129498243332
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,105,mean_pool,0.336662620306015,0.18593838810920715,-0.14479774236679077,-0.10609781742095947
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,106,mean_pool,0.4377574026584625,0.16135863959789276,-0.20777440071105957,-0.0010513525921851397
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,107,mean_pool,0.3826540410518646,0.2103896588087082,-0.2126908302307129,-0.0525955967605114
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,108,mean_pool,0.34164637327194214,0.23442478477954865,-0.2884557247161865,-0.0032035005278885365
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,109,mean_pool,0.34521007537841797,0.23326925933361053,-0.3403930068016052,0.0019439862808212638
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,110,mean_pool,0.39892691373825073,0.1756030023097992,-0.29571211338043213,-0.2865446209907532
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,111,mean_pool,0.3834570050239563,0.13985931873321533,-0.1728999763727188,-0.17182810604572296
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,112,mean_pool,0.3797589838504791,0.25269338488578796,-0.2429513782262802,-0.017679646611213684
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,113,mean_pool,0.37200990319252014,0.16478662192821503,-0.22235961258411407,-0.0027462621219456196
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,114,mean_pool,0.4085453748703003,0.2583201229572296,-0.15815509855747223,0.05770915746688843
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,115,mean_pool,0.39536648988723755,0.254528284072876,-0.14977094531059265,0.021942846477031708
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,116,mean_pool,0.43731689453125,0.14223980903625488,-0.25622761249542236,-0.08455786854028702
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,117,mean_pool,0.48557716608047485,0.17694008350372314,-0.2513481676578522,-0.07010964304208755
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,118,mean_pool,0.37093621492385864,0.15098293125629425,-0.14445486664772034,-0.015785453841090202
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,119,mean_pool,0.3893665373325348,0.16840910911560059,-0.25599849224090576,-0.043651144951581955
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,120,mean_pool,0.3620324432849884,0.17746107280254364,-0.15628597140312195,-0.020941654220223427
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,121,mean_pool,0.48084595799446106,0.14638634026050568,-0.2552216649055481,-0.02419479750096798
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,122,mean_pool,0.36026474833488464,0.19874562323093414,-0.24839818477630615,-0.029971493408083916
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,123,mean_pool,0.37303322553634644,0.29899469017982483,-0.3596380650997162,0.051302459090948105
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,124,mean_pool,0.43009504675865173,0.17702504992485046,-0.21720367670059204,0.0035313046537339687
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,125,mean_pool,0.4451008439064026,0.10935277491807938,-0.2968921959400177,-0.1454411745071411
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,126,mean_pool,0.4001825749874115,0.23229140043258667,-0.1804194301366806,0.018478065729141235
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,127,mean_pool,0.42662128806114197,0.13557618856430054,-0.27592137455940247,-0.19570986926555634
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,128,mean_pool,0.41550999879837036,0.12184000760316849,-0.33080023527145386,-0.2109403759241104
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,129,mean_pool,0.3663386404514313,0.23944827914237976,-0.2198084592819214,-0.015578973107039928
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,130,mean_pool,0.3822557330131531,0.20096001029014587,-0.2955872714519501,-0.00306318374350667
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,131,mean_pool,0.42599084973335266,0.11930758506059647,-0.2518440783023834,-0.025217916816473007
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,132,mean_pool,0.4240712821483612,0.18782760202884674,-0.2123766541481018,-0.1632736772298813
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,133,mean_pool,0.40741872787475586,0.13488006591796875,-0.2314167320728302,-0.03514336794614792
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,134,mean_pool,0.41610684990882874,0.20258276164531708,-0.1885204315185547,-0.07370317727327347
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,135,mean_pool,0.3646292984485626,0.13302357494831085,-0.14050161838531494,-0.13893617689609528
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,136,mean_pool,0.4131922423839569,0.17317995429039001,-0.16349779069423676,0.0468226857483387
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,137,mean_pool,0.4255252480506897,0.09241221100091934,-0.30780693888664246,-0.1531938910484314
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,138,mean_pool,0.4079052209854126,0.25171875953674316,-0.1280735582113266,-0.007852991111576557
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,139,mean_pool,0.4048841595649719,0.23652073740959167,-0.3214583098888397,0.019184114411473274
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,140,mean_pool,0.31552979350090027,0.3020538091659546,-0.19770710170269012,0.04049341753125191
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,141,mean_pool,0.4795333743095398,0.08226998150348663,-0.23361028730869293,-0.1541447639465332
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,142,mean_pool,0.44516709446907043,0.13578875362873077,-0.20978151261806488,-0.07551808655261993
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,143,mean_pool,0.40458783507347107,0.15972256660461426,-0.2505030035972595,-0.07459553331136703
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,144,mean_pool,0.39730730652809143,0.17556488513946533,-0.18700340390205383,-0.014265277422964573
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,145,mean_pool,0.3861040771007538,0.15138112008571625,-0.23409536480903625,-0.07282690703868866
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,146,mean_pool,0.4138403832912445,0.24652667343616486,-0.14576129615306854,0.04156786948442459
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,147,mean_pool,0.380006343126297,0.262927383184433,-0.2476147711277008,0.09156927466392517
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,148,mean_pool,0.3639010190963745,0.23355422914028168,-0.2401724010705948,0.04437310993671417
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,149,mean_pool,0.4191432297229767,0.20876732468605042,-0.21102070808410645,-0.012416067533195019
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,150,mean_pool,0.40854689478874207,0.10530359297990799,-0.18830685317516327,-0.03175584226846695
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,151,mean_pool,0.3296695053577423,0.24360910058021545,-0.1604812741279602,0.027541503310203552
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,152,mean_pool,0.3871987760066986,0.20871609449386597,-0.32039716839790344,2.5881407054839656e-05
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,153,mean_pool,0.3688727617263794,0.16189657151699066,-0.319607138633728,-0.03525695577263832
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,154,mean_pool,0.334992378950119,0.11733400821685791,-0.1703137904405594,-0.1665477156639099
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,155,mean_pool,0.4077431261539459,0.19099922478199005,-0.19036632776260376,0.06413095444440842
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,156,mean_pool,0.38503211736679077,0.10295876115560532,-0.1412513256072998,-0.16840913891792297
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,157,mean_pool,0.381975919008255,0.18371853232383728,-0.2167772352695465,-0.23464184999465942
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,158,mean_pool,0.42881664633750916,0.17651991546154022,-0.13948048651218414,0.022448714822530746
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,159,mean_pool,0.37995678186416626,0.17033953964710236,-0.16824887692928314,-0.09498414397239685
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,0,mean_pool,0.4140060544013977,-0.44594043493270874,-0.3216172456741333,-0.30521005392074585
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,1,mean_pool,0.33615222573280334,-0.35949569940567017,-0.570671796798706,-0.7327133417129517
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,2,mean_pool,0.2436833381652832,-0.2602287530899048,-0.7058324217796326,0.009290018118917942
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,3,mean_pool,0.2896158695220947,-0.6411080360412598,-0.7608951926231384,-0.7672840356826782
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,4,mean_pool,0.25527551770210266,-0.380257248878479,-0.6052048802375793,0.35012826323509216
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,5,mean_pool,0.1438339203596115,0.03286421298980713,-0.6255267262458801,-0.19170281291007996
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,6,mean_pool,0.26519227027893066,-0.33539775013923645,-0.5387333631515503,-0.19949205219745636
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,7,mean_pool,0.2793736159801483,-0.6011083722114563,-0.5777049660682678,-0.7657992243766785
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,8,mean_pool,0.23046617209911346,-0.112043097615242,-0.40980222821235657,-0.6622670888900757
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,9,mean_pool,0.41488251090049744,-0.48685213923454285,-0.6984847187995911,-0.8375257849693298
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,10,mean_pool,0.19746248424053192,-0.2092774361371994,-0.38680723309516907,-0.6960767507553101
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,11,mean_pool,0.09567979723215103,-0.6062831878662109,-0.1733982264995575,-0.563112199306488
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,12,mean_pool,0.3313506841659546,-0.49331071972846985,-0.4502004384994507,-0.039282020181417465
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,13,mean_pool,0.2857216000556946,-0.5379080176353455,-0.5578484535217285,-0.16482381522655487
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,14,mean_pool,0.12694157660007477,-0.6379753947257996,-0.5336875319480896,-0.17369897663593292
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,15,mean_pool,0.27313995361328125,-0.2256297469139099,-0.6864164471626282,-0.1826038956642151
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,16,mean_pool,0.07309257984161377,-0.057740092277526855,-0.48469194769859314,-0.23133179545402527
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,17,mean_pool,0.05680232495069504,-0.3723372519016266,-0.4050219655036926,-0.4787658154964447
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,18,mean_pool,0.5865116715431213,-0.2675749659538269,-0.6959152817726135,-0.3297612965106964
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,19,mean_pool,0.17020146548748016,-0.526178240776062,-0.4623745083808899,-0.6469084024429321
