model,feature,train_languages,test_languages,accuracy,macro_f1,chance,n_train,n_test
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,source_only,"en,es,fr,ru,zh,ar",de,0.16666666666666666,0.047619047619047616,0.16666666666666666,3456,576
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ab_endpoint_only,"en,es,fr,ru,zh,ar",de,0.9583333333333334,0.9583325784328697,0.16666666666666666,3456,576
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ba_endpoint_only,"en,es,fr,ru,zh,ar",de,0.8125,0.7793346243366411,0.16666666666666666,3456,576
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ab_delta_only,"en,es,fr,ru,zh,ar",de,0.9340277777777778,0.9315502201557332,0.16666666666666666,3456,576
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ba_delta_only,"en,es,fr,ru,zh,ar",de,0.8038194444444444,0.7562702619497205,0.16666666666666666,3456,576
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,commutator_delta,"en,es,fr,ru,zh,ar",de,0.9131944444444444,0.9120399929059145,0.16666666666666666,3456,576
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,source_only,"en,es,fr,de,zh,ar",ru,0.16666666666666666,0.047619047619047616,0.16666666666666666,3456,576
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ab_endpoint_only,"en,es,fr,de,zh,ar",ru,0.6006944444444444,0.5692631649947026,0.16666666666666666,3456,576
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ba_endpoint_only,"en,es,fr,de,zh,ar",ru,0.484375,0.41382451914817625,0.16666666666666666,3456,576
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ab_delta_only,"en,es,fr,de,zh,ar",ru,0.5833333333333334,0.5471690080047064,0.16666666666666666,3456,576
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ba_delta_only,"en,es,fr,de,zh,ar",ru,0.5416666666666666,0.44285011917053807,0.16666666666666666,3456,576
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,commutator_delta,"en,es,fr,de,zh,ar",ru,0.4340277777777778,0.3711618802349624,0.16666666666666666,3456,576
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,source_only,"en,es,fr,de,ru,ar",zh,0.16666666666666666,0.047619047619047616,0.16666666666666666,3456,576
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ab_endpoint_only,"en,es,fr,de,ru,ar",zh,0.8767361111111112,0.873336489986909,0.16666666666666666,3456,576
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ba_endpoint_only,"en,es,fr,de,ru,ar",zh,0.9201388888888888,0.9192408931484432,0.16666666666666666,3456,576
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ab_delta_only,"en,es,fr,de,ru,ar",zh,0.8454861111111112,0.8368797453312818,0.16666666666666666,3456,576
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ba_delta_only,"en,es,fr,de,ru,ar",zh,0.8402777777777778,0.8135130198880859,0.16666666666666666,3456,576
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,commutator_delta,"en,es,fr,de,ru,ar",zh,0.7256944444444444,0.690455952025491,0.16666666666666666,3456,576
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,source_only,"en,es,fr,de,ru,zh",ar,0.16666666666666666,0.047619047619047616,0.16666666666666666,3456,576
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ab_endpoint_only,"en,es,fr,de,ru,zh",ar,0.16666666666666666,0.04783258594917788,0.16666666666666666,3456,576
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ba_endpoint_only,"en,es,fr,de,ru,zh",ar,0.3055555555555556,0.15579710144927536,0.16666666666666666,3456,576
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ab_delta_only,"en,es,fr,de,ru,zh",ar,0.3090277777777778,0.22375751194320367,0.16666666666666666,3456,576
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ba_delta_only,"en,es,fr,de,ru,zh",ar,0.28125,0.18997507296273963,0.16666666666666666,3456,576
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,commutator_delta,"en,es,fr,de,ru,zh",ar,0.19270833333333334,0.09786670384829894,0.16666666666666666,3456,576
