model,kind,label,language_a,language_b,centroid_cosine
intfloat/multilingual-e5-large,pair_commutator,NM_vs_MN,ar,es,-0.32577788829803467
intfloat/multilingual-e5-large,pair_commutator,NM_vs_MN,ar,fr,-0.45546939969062805
intfloat/multilingual-e5-large,pair_commutator,NM_vs_MN,ar,ru,-0.10889492928981781
intfloat/multilingual-e5-large,pair_commutator,NM_vs_MN,ar,zh,0.0
intfloat/multilingual-e5-large,pair_commutator,NM_vs_MN,de,en,0.32672345638275146
intfloat/multilingual-e5-large,pair_commutator,NM_vs_MN,de,es,0.805289089679718
intfloat/multilingual-e5-large,pair_commutator,NM_vs_MN,de,fr,0.7626124620437622
intfloat/multilingual-e5-large,pair_commutator,NM_vs_MN,de,ru,0.5606091618537903
intfloat/multilingual-e5-large,pair_commutator,NM_vs_MN,de,zh,0.0
intfloat/multilingual-e5-large,pair_commutator,NM_vs_MN,en,es,0.39865589141845703
intfloat/multilingual-e5-large,pair_commutator,NM_vs_MN,en,fr,0.29075539112091064
intfloat/multilingual-e5-large,pair_commutator,NM_vs_MN,en,ru,0.26636970043182373
intfloat/multilingual-e5-large,pair_commutator,NM_vs_MN,en,zh,0.0
intfloat/multilingual-e5-large,pair_commutator,NM_vs_MN,es,fr,0.8799642324447632
intfloat/multilingual-e5-large,pair_commutator,NM_vs_MN,es,ru,0.6818368434906006
intfloat/multilingual-e5-large,pair_commutator,NM_vs_MN,es,zh,0.0
intfloat/multilingual-e5-large,pair_commutator,NM_vs_MN,fr,ru,0.6650838255882263
intfloat/multilingual-e5-large,pair_commutator,NM_vs_MN,fr,zh,0.0
intfloat/multilingual-e5-large,pair_commutator,NM_vs_MN,ru,zh,0.0
intfloat/multilingual-e5-large,pair_commutator,NQ_vs_QN,ar,de,0.055571235716342926
intfloat/multilingual-e5-large,pair_commutator,NQ_vs_QN,ar,en,-0.023948416113853455
intfloat/multilingual-e5-large,pair_commutator,NQ_vs_QN,ar,es,0.04540879279375076
intfloat/multilingual-e5-large,pair_commutator,NQ_vs_QN,ar,fr,-0.0029565244913101196
intfloat/multilingual-e5-large,pair_commutator,NQ_vs_QN,ar,ru,0.029415711760520935
intfloat/multilingual-e5-large,pair_commutator,NQ_vs_QN,ar,zh,0.029117152094841003
intfloat/multilingual-e5-large,pair_commutator,NQ_vs_QN,de,en,0.4958648979663849
intfloat/multilingual-e5-large,pair_commutator,NQ_vs_QN,de,es,0.6949906349182129
intfloat/multilingual-e5-large,pair_commutator,NQ_vs_QN,de,fr,0.7081949710845947
intfloat/multilingual-e5-large,pair_commutator,NQ_vs_QN,de,ru,0.24679195880889893
intfloat/multilingual-e5-large,pair_commutator,NQ_vs_QN,de,zh,0.5148126482963562
intfloat/multilingual-e5-large,pair_commutator,NQ_vs_QN,en,es,0.743279218673706
intfloat/multilingual-e5-large,pair_commutator,NQ_vs_QN,en,fr,0.688329815864563
intfloat/multilingual-e5-large,pair_commutator,NQ_vs_QN,en,ru,0.2478475421667099
intfloat/multilingual-e5-large,pair_commutator,NQ_vs_QN,en,zh,0.7828762531280518
intfloat/multilingual-e5-large,pair_commutator,NQ_vs_QN,es,fr,0.8128421306610107
intfloat/multilingual-e5-large,pair_commutator,NQ_vs_QN,es,ru,0.24082177877426147
intfloat/multilingual-e5-large,pair_commutator,NQ_vs_QN,es,zh,0.7549359202384949
intfloat/multilingual-e5-large,pair_commutator,NQ_vs_QN,fr,ru,0.3012714385986328
intfloat/multilingual-e5-large,pair_commutator,NQ_vs_QN,fr,zh,0.6315036416053772
intfloat/multilingual-e5-large,pair_commutator,NQ_vs_QN,ru,zh,0.1916099488735199
intfloat/multilingual-e5-large,pair_commutator,NT_vs_TN,ar,de,-0.038228780031204224
intfloat/multilingual-e5-large,pair_commutator,NT_vs_TN,ar,en,-0.12499188631772995
intfloat/multilingual-e5-large,pair_commutator,NT_vs_TN,ar,es,-0.0067852819338440895
intfloat/multilingual-e5-large,pair_commutator,NT_vs_TN,ar,fr,0.0034021232277154922
intfloat/multilingual-e5-large,pair_commutator,NT_vs_TN,ar,ru,0.15173114836215973
intfloat/multilingual-e5-large,pair_commutator,NT_vs_TN,ar,zh,-0.06315150856971741
intfloat/multilingual-e5-large,pair_commutator,NT_vs_TN,de,en,0.16880826652050018
intfloat/multilingual-e5-large,pair_commutator,NT_vs_TN,de,es,0.7284631133079529
intfloat/multilingual-e5-large,pair_commutator,NT_vs_TN,de,fr,0.6278401613235474
intfloat/multilingual-e5-large,pair_commutator,NT_vs_TN,de,ru,0.2372511327266693
intfloat/multilingual-e5-large,pair_commutator,NT_vs_TN,de,zh,0.46583110094070435
intfloat/multilingual-e5-large,pair_commutator,NT_vs_TN,en,es,0.3770398199558258
intfloat/multilingual-e5-large,pair_commutator,NT_vs_TN,en,fr,0.5046018362045288
intfloat/multilingual-e5-large,pair_commutator,NT_vs_TN,en,ru,-0.06788207590579987
intfloat/multilingual-e5-large,pair_commutator,NT_vs_TN,en,zh,0.4295611083507538
intfloat/multilingual-e5-large,pair_commutator,NT_vs_TN,es,fr,0.8125430345535278
intfloat/multilingual-e5-large,pair_commutator,NT_vs_TN,es,ru,0.2643786370754242
intfloat/multilingual-e5-large,pair_commutator,NT_vs_TN,es,zh,0.2841290831565857
intfloat/multilingual-e5-large,pair_commutator,NT_vs_TN,fr,ru,0.0823294073343277
intfloat/multilingual-e5-large,pair_commutator,NT_vs_TN,fr,zh,0.35215944051742554
intfloat/multilingual-e5-large,pair_commutator,NT_vs_TN,ru,zh,-0.0334702767431736
intfloat/multilingual-e5-large,pair_commutator,QM_vs_MQ,ar,de,0.1082535833120346
intfloat/multilingual-e5-large,pair_commutator,QM_vs_MQ,ar,en,0.12028471380472183
intfloat/multilingual-e5-large,pair_commutator,QM_vs_MQ,ar,es,0.1311064064502716
intfloat/multilingual-e5-large,pair_commutator,QM_vs_MQ,ar,fr,0.18115368485450745
intfloat/multilingual-e5-large,pair_commutator,QM_vs_MQ,ar,ru,0.252210795879364
intfloat/multilingual-e5-large,pair_commutator,QM_vs_MQ,ar,zh,0.13836507499217987
intfloat/multilingual-e5-large,pair_commutator,QM_vs_MQ,de,en,0.44552868604660034
intfloat/multilingual-e5-large,pair_commutator,QM_vs_MQ,de,es,0.8039393424987793
intfloat/multilingual-e5-large,pair_commutator,QM_vs_MQ,de,fr,0.6993045806884766
intfloat/multilingual-e5-large,pair_commutator,QM_vs_MQ,de,ru,0.3303658962249756
intfloat/multilingual-e5-large,pair_commutator,QM_vs_MQ,de,zh,0.647384524345398
intfloat/multilingual-e5-large,pair_commutator,QM_vs_MQ,en,es,0.6105273962020874
intfloat/multilingual-e5-large,pair_commutator,QM_vs_MQ,en,fr,0.6720301508903503
intfloat/multilingual-e5-large,pair_commutator,QM_vs_MQ,en,ru,0.34078651666641235
intfloat/multilingual-e5-large,pair_commutator,QM_vs_MQ,en,zh,0.5847880840301514
intfloat/multilingual-e5-large,pair_commutator,QM_vs_MQ,es,fr,0.7832159996032715
intfloat/multilingual-e5-large,pair_commutator,QM_vs_MQ,es,ru,0.4186788499355316
intfloat/multilingual-e5-large,pair_commutator,QM_vs_MQ,es,zh,0.6719719171524048
intfloat/multilingual-e5-large,pair_commutator,QM_vs_MQ,fr,ru,0.5596206188201904
intfloat/multilingual-e5-large,pair_commutator,QM_vs_MQ,fr,zh,0.6948486566543579
intfloat/multilingual-e5-large,pair_commutator,QM_vs_MQ,ru,zh,0.35659897327423096
intfloat/multilingual-e5-large,pair_commutator,QT_vs_TQ,ar,de,0.1478976011276245
intfloat/multilingual-e5-large,pair_commutator,QT_vs_TQ,ar,en,0.11785724759101868
intfloat/multilingual-e5-large,pair_commutator,QT_vs_TQ,ar,es,0.1531921774148941
intfloat/multilingual-e5-large,pair_commutator,QT_vs_TQ,ar,fr,0.1375906765460968
intfloat/multilingual-e5-large,pair_commutator,QT_vs_TQ,ar,ru,0.20000213384628296
intfloat/multilingual-e5-large,pair_commutator,QT_vs_TQ,ar,zh,0.04208540916442871
intfloat/multilingual-e5-large,pair_commutator,QT_vs_TQ,de,en,0.7720445990562439
intfloat/multilingual-e5-large,pair_commutator,QT_vs_TQ,de,es,0.7837363481521606
intfloat/multilingual-e5-large,pair_commutator,QT_vs_TQ,de,fr,0.8047298789024353
intfloat/multilingual-e5-large,pair_commutator,QT_vs_TQ,de,ru,0.6250227689743042
intfloat/multilingual-e5-large,pair_commutator,QT_vs_TQ,de,zh,0.6037136316299438
intfloat/multilingual-e5-large,pair_commutator,QT_vs_TQ,en,es,0.776989221572876
intfloat/multilingual-e5-large,pair_commutator,QT_vs_TQ,en,fr,0.8930335640907288
intfloat/multilingual-e5-large,pair_commutator,QT_vs_TQ,en,ru,0.6208510398864746
intfloat/multilingual-e5-large,pair_commutator,QT_vs_TQ,en,zh,0.5264814496040344
intfloat/multilingual-e5-large,pair_commutator,QT_vs_TQ,es,fr,0.8897006511688232
intfloat/multilingual-e5-large,pair_commutator,QT_vs_TQ,es,ru,0.6450399160385132
intfloat/multilingual-e5-large,pair_commutator,QT_vs_TQ,es,zh,0.4529549777507782
intfloat/multilingual-e5-large,pair_commutator,QT_vs_TQ,fr,ru,0.7091269493103027
intfloat/multilingual-e5-large,pair_commutator,QT_vs_TQ,fr,zh,0.5095566511154175
intfloat/multilingual-e5-large,pair_commutator,QT_vs_TQ,ru,zh,0.37372615933418274
intfloat/multilingual-e5-large,triple_signed,NMT,ar,de,-0.11717761307954788
intfloat/multilingual-e5-large,triple_signed,NMT,ar,en,-0.09748412668704987
intfloat/multilingual-e5-large,triple_signed,NMT,ar,es,-0.06845305860042572
intfloat/multilingual-e5-large,triple_signed,NMT,ar,fr,-0.03510985150933266
intfloat/multilingual-e5-large,triple_signed,NMT,ar,ru,0.04082271829247475
intfloat/multilingual-e5-large,triple_signed,NMT,ar,zh,-0.09770658612251282
intfloat/multilingual-e5-large,triple_signed,NMT,de,en,0.16891276836395264
intfloat/multilingual-e5-large,triple_signed,NMT,de,es,0.6987171769142151
intfloat/multilingual-e5-large,triple_signed,NMT,de,fr,0.5825862884521484
intfloat/multilingual-e5-large,triple_signed,NMT,de,ru,0.2772320508956909
intfloat/multilingual-e5-large,triple_signed,NMT,de,zh,0.3777397871017456
intfloat/multilingual-e5-large,triple_signed,NMT,en,es,0.36288830637931824
intfloat/multilingual-e5-large,triple_signed,NMT,en,fr,0.494562029838562
intfloat/multilingual-e5-large,triple_signed,NMT,en,ru,-0.1038140282034874
intfloat/multilingual-e5-large,triple_signed,NMT,en,zh,0.5009058713912964
intfloat/multilingual-e5-large,triple_signed,NMT,es,fr,0.7724096775054932
intfloat/multilingual-e5-large,triple_signed,NMT,es,ru,0.28083428740501404
intfloat/multilingual-e5-large,triple_signed,NMT,es,zh,0.19043907523155212
intfloat/multilingual-e5-large,triple_signed,NMT,fr,ru,0.06591321527957916
intfloat/multilingual-e5-large,triple_signed,NMT,fr,zh,0.2250186651945114
intfloat/multilingual-e5-large,triple_signed,NMT,ru,zh,-0.054190829396247864
intfloat/multilingual-e5-large,triple_signed,NQM,ar,de,-0.02368231862783432
intfloat/multilingual-e5-large,triple_signed,NQM,ar,en,-0.14778241515159607
intfloat/multilingual-e5-large,triple_signed,NQM,ar,es,-0.0982755646109581
intfloat/multilingual-e5-large,triple_signed,NQM,ar,fr,-0.10551591217517853
intfloat/multilingual-e5-large,triple_signed,NQM,ar,ru,0.011853065341711044
intfloat/multilingual-e5-large,triple_signed,NQM,ar,zh,-0.12532301247119904
intfloat/multilingual-e5-large,triple_signed,NQM,de,en,0.6435327529907227
intfloat/multilingual-e5-large,triple_signed,NQM,de,es,0.6213576793670654
intfloat/multilingual-e5-large,triple_signed,NQM,de,fr,0.7402867078781128
intfloat/multilingual-e5-large,triple_signed,NQM,de,ru,0.4380093812942505
intfloat/multilingual-e5-large,triple_signed,NQM,de,zh,0.5335476398468018
intfloat/multilingual-e5-large,triple_signed,NQM,en,es,0.8601597547531128
intfloat/multilingual-e5-large,triple_signed,NQM,en,fr,0.8398096561431885
intfloat/multilingual-e5-large,triple_signed,NQM,en,ru,0.36020568013191223
intfloat/multilingual-e5-large,triple_signed,NQM,en,zh,0.7333050966262817
intfloat/multilingual-e5-large,triple_signed,NQM,es,fr,0.8766955137252808
intfloat/multilingual-e5-large,triple_signed,NQM,es,ru,0.384859561920166
intfloat/multilingual-e5-large,triple_signed,NQM,es,zh,0.6350855827331543
intfloat/multilingual-e5-large,triple_signed,NQM,fr,ru,0.5273111462593079
intfloat/multilingual-e5-large,triple_signed,NQM,fr,zh,0.6360675692558289
intfloat/multilingual-e5-large,triple_signed,NQM,ru,zh,0.2971222400665283
intfloat/multilingual-e5-large,triple_signed,NQT,ar,de,-0.05044494941830635
intfloat/multilingual-e5-large,triple_signed,NQT,ar,en,-0.10101276636123657
intfloat/multilingual-e5-large,triple_signed,NQT,ar,es,-0.04608040302991867
intfloat/multilingual-e5-large,triple_signed,NQT,ar,fr,-0.07217374444007874
intfloat/multilingual-e5-large,triple_signed,NQT,ar,ru,-0.005874544382095337
intfloat/multilingual-e5-large,triple_signed,NQT,ar,zh,-0.06808329373598099
intfloat/multilingual-e5-large,triple_signed,NQT,de,en,0.6174728870391846
intfloat/multilingual-e5-large,triple_signed,NQT,de,es,0.5035042762756348
intfloat/multilingual-e5-large,triple_signed,NQT,de,fr,0.6755639314651489
intfloat/multilingual-e5-large,triple_signed,NQT,de,ru,0.5179269909858704
intfloat/multilingual-e5-large,triple_signed,NQT,de,zh,0.4078010618686676
intfloat/multilingual-e5-large,triple_signed,NQT,en,es,0.8036268949508667
intfloat/multilingual-e5-large,triple_signed,NQT,en,fr,0.863550066947937
intfloat/multilingual-e5-large,triple_signed,NQT,en,ru,0.39412081241607666
intfloat/multilingual-e5-large,triple_signed,NQT,en,zh,0.5050947666168213
intfloat/multilingual-e5-large,triple_signed,NQT,es,fr,0.7974451780319214
intfloat/multilingual-e5-large,triple_signed,NQT,es,ru,0.3609485626220703
intfloat/multilingual-e5-large,triple_signed,NQT,es,zh,0.4547569751739502
intfloat/multilingual-e5-large,triple_signed,NQT,fr,ru,0.4492540955543518
intfloat/multilingual-e5-large,triple_signed,NQT,fr,zh,0.43075382709503174
intfloat/multilingual-e5-large,triple_signed,NQT,ru,zh,0.2958338260650635
intfloat/multilingual-e5-large,triple_signed,QMT,ar,de,-0.028683267533779144
intfloat/multilingual-e5-large,triple_signed,QMT,ar,en,-0.06265316903591156
intfloat/multilingual-e5-large,triple_signed,QMT,ar,es,-0.00138140469789505
intfloat/multilingual-e5-large,triple_signed,QMT,ar,fr,-0.030845146626234055
intfloat/multilingual-e5-large,triple_signed,QMT,ar,ru,-0.05069675296545029
intfloat/multilingual-e5-large,triple_signed,QMT,ar,zh,-0.029354972764849663
intfloat/multilingual-e5-large,triple_signed,QMT,de,en,0.8802506923675537
intfloat/multilingual-e5-large,triple_signed,QMT,de,es,0.519364595413208
intfloat/multilingual-e5-large,triple_signed,QMT,de,fr,0.7679827809333801
intfloat/multilingual-e5-large,triple_signed,QMT,de,ru,0.7765598297119141
intfloat/multilingual-e5-large,triple_signed,QMT,de,zh,0.5680609345436096
intfloat/multilingual-e5-large,triple_signed,QMT,en,es,0.5632320642471313
intfloat/multilingual-e5-large,triple_signed,QMT,en,fr,0.831548810005188
intfloat/multilingual-e5-large,triple_signed,QMT,en,ru,0.6556119918823242
intfloat/multilingual-e5-large,triple_signed,QMT,en,zh,0.4014340937137604
intfloat/multilingual-e5-large,triple_signed,QMT,es,fr,0.6892721652984619
intfloat/multilingual-e5-large,triple_signed,QMT,es,ru,0.39421284198760986
intfloat/multilingual-e5-large,triple_signed,QMT,es,zh,0.2745268642902374
intfloat/multilingual-e5-large,triple_signed,QMT,fr,ru,0.6072736978530884
intfloat/multilingual-e5-large,triple_signed,QMT,fr,zh,0.3753499686717987
intfloat/multilingual-e5-large,triple_signed,QMT,ru,zh,0.5662775635719299
