model,kind,label,language_a,language_b,centroid_cosine
bert-base-multilingual-cased,triple_signed,NQT,es,zh,0.13878530263900757
bert-base-multilingual-cased,triple_signed,NQT,fr,ru,-0.03827114403247833
bert-base-multilingual-cased,triple_signed,NQT,fr,zh,0.09393282979726791
bert-base-multilingual-cased,triple_signed,NQT,ru,zh,0.023254914209246635
bert-base-multilingual-cased,triple_signed,QMT,ar,de,0.08153855055570602
bert-base-multilingual-cased,triple_signed,QMT,ar,en,-0.0103607177734375
bert-base-multilingual-cased,triple_signed,QMT,ar,es,-0.21599434316158295
bert-base-multilingual-cased,triple_signed,QMT,ar,fr,-0.0022541675716638565
bert-base-multilingual-cased,triple_signed,QMT,ar,ru,0.08097532391548157
bert-base-multilingual-cased,triple_signed,QMT,ar,zh,-0.0023165950551629066
bert-base-multilingual-cased,triple_signed,QMT,de,en,0.3728354871273041
bert-base-multilingual-cased,triple_signed,QMT,de,es,0.03540104255080223
bert-base-multilingual-cased,triple_signed,QMT,de,fr,0.2935841977596283
bert-base-multilingual-cased,triple_signed,QMT,de,ru,-0.04574275761842728
bert-base-multilingual-cased,triple_signed,QMT,de,zh,0.11222849786281586
bert-base-multilingual-cased,triple_signed,QMT,en,es,0.1670902669429779
bert-base-multilingual-cased,triple_signed,QMT,en,fr,0.22084829211235046
bert-base-multilingual-cased,triple_signed,QMT,en,ru,0.021219033747911453
bert-base-multilingual-cased,triple_signed,QMT,en,zh,0.20906962454319
bert-base-multilingual-cased,triple_signed,QMT,es,fr,0.3148813545703888
bert-base-multilingual-cased,triple_signed,QMT,es,ru,0.02658131718635559
bert-base-multilingual-cased,triple_signed,QMT,es,zh,-0.044329993426799774
bert-base-multilingual-cased,triple_signed,QMT,fr,ru,-0.22597286105155945
bert-base-multilingual-cased,triple_signed,QMT,fr,zh,-0.033236145973205566
bert-base-multilingual-cased,triple_signed,QMT,ru,zh,-0.061064213514328
