model,kind,label,language_a,language_b,centroid_cosine
sentence-transformers/LaBSE,pair_commutator,NM_vs_MN,ar,es,0.22721520066261292
sentence-transformers/LaBSE,pair_commutator,NM_vs_MN,ar,fr,-0.01151164248585701
sentence-transformers/LaBSE,pair_commutator,NM_vs_MN,ar,ru,-0.10038914531469345
sentence-transformers/LaBSE,pair_commutator,NM_vs_MN,ar,zh,0.0
sentence-transformers/LaBSE,pair_commutator,NM_vs_MN,de,en,0.8941004276275635
sentence-transformers/LaBSE,pair_commutator,NM_vs_MN,de,es,0.8554679155349731
sentence-transformers/LaBSE,pair_commutator,NM_vs_MN,de,fr,0.6942206025123596
sentence-transformers/LaBSE,pair_commutator,NM_vs_MN,de,ru,0.5294822454452515
sentence-transformers/LaBSE,pair_commutator,NM_vs_MN,de,zh,0.0
sentence-transformers/LaBSE,pair_commutator,NM_vs_MN,en,es,0.8785668611526489
sentence-transformers/LaBSE,pair_commutator,NM_vs_MN,en,fr,0.6567612290382385
sentence-transformers/LaBSE,pair_commutator,NM_vs_MN,en,ru,0.578352689743042
sentence-transformers/LaBSE,pair_commutator,NM_vs_MN,en,zh,0.0
sentence-transformers/LaBSE,pair_commutator,NM_vs_MN,es,fr,0.7404912710189819
sentence-transformers/LaBSE,pair_commutator,NM_vs_MN,es,ru,0.4702361226081848
sentence-transformers/LaBSE,pair_commutator,NM_vs_MN,es,zh,0.0
sentence-transformers/LaBSE,pair_commutator,NM_vs_MN,fr,ru,0.2786470353603363
sentence-transformers/LaBSE,pair_commutator,NM_vs_MN,fr,zh,0.0
sentence-transformers/LaBSE,pair_commutator,NM_vs_MN,ru,zh,0.0
sentence-transformers/LaBSE,pair_commutator,NQ_vs_QN,ar,de,0.03152083605527878
sentence-transformers/LaBSE,pair_commutator,NQ_vs_QN,ar,en,0.045377977192401886
sentence-transformers/LaBSE,pair_commutator,NQ_vs_QN,ar,es,-0.007497776299715042
sentence-transformers/LaBSE,pair_commutator,NQ_vs_QN,ar,fr,0.05809126794338226
sentence-transformers/LaBSE,pair_commutator,NQ_vs_QN,ar,ru,-0.0009290799498558044
sentence-transformers/LaBSE,pair_commutator,NQ_vs_QN,ar,zh,-0.0034446315839886665
sentence-transformers/LaBSE,pair_commutator,NQ_vs_QN,de,en,0.7947891354560852
sentence-transformers/LaBSE,pair_commutator,NQ_vs_QN,de,es,0.7381235361099243
sentence-transformers/LaBSE,pair_commutator,NQ_vs_QN,de,fr,0.8079811930656433
sentence-transformers/LaBSE,pair_commutator,NQ_vs_QN,de,ru,0.44984692335128784
sentence-transformers/LaBSE,pair_commutator,NQ_vs_QN,de,zh,0.6665589809417725
sentence-transformers/LaBSE,pair_commutator,NQ_vs_QN,en,es,0.8983198404312134
sentence-transformers/LaBSE,pair_commutator,NQ_vs_QN,en,fr,0.9045764207839966
sentence-transformers/LaBSE,pair_commutator,NQ_vs_QN,en,ru,0.44443994760513306
sentence-transformers/LaBSE,pair_commutator,NQ_vs_QN,en,zh,0.7810763716697693
sentence-transformers/LaBSE,pair_commutator,NQ_vs_QN,es,fr,0.9246170520782471
sentence-transformers/LaBSE,pair_commutator,NQ_vs_QN,es,ru,0.4728166460990906
sentence-transformers/LaBSE,pair_commutator,NQ_vs_QN,es,zh,0.776630163192749
sentence-transformers/LaBSE,pair_commutator,NQ_vs_QN,fr,ru,0.3849368393421173
sentence-transformers/LaBSE,pair_commutator,NQ_vs_QN,fr,zh,0.777633547782898
sentence-transformers/LaBSE,pair_commutator,NQ_vs_QN,ru,zh,0.30133092403411865
sentence-transformers/LaBSE,pair_commutator,NT_vs_TN,ar,de,-0.04487450048327446
sentence-transformers/LaBSE,pair_commutator,NT_vs_TN,ar,en,-0.015992090106010437
sentence-transformers/LaBSE,pair_commutator,NT_vs_TN,ar,es,-0.008772484958171844
sentence-transformers/LaBSE,pair_commutator,NT_vs_TN,ar,fr,-0.0192263126373291
sentence-transformers/LaBSE,pair_commutator,NT_vs_TN,ar,ru,0.12753963470458984
sentence-transformers/LaBSE,pair_commutator,NT_vs_TN,ar,zh,0.07708469033241272
sentence-transformers/LaBSE,pair_commutator,NT_vs_TN,de,en,0.20736262202262878
sentence-transformers/LaBSE,pair_commutator,NT_vs_TN,de,es,0.5345898270606995
sentence-transformers/LaBSE,pair_commutator,NT_vs_TN,de,fr,0.5213131904602051
sentence-transformers/LaBSE,pair_commutator,NT_vs_TN,de,ru,0.24120596051216125
sentence-transformers/LaBSE,pair_commutator,NT_vs_TN,de,zh,0.3392940163612366
sentence-transformers/LaBSE,pair_commutator,NT_vs_TN,en,es,0.46226128935813904
sentence-transformers/LaBSE,pair_commutator,NT_vs_TN,en,fr,0.3147399425506592
sentence-transformers/LaBSE,pair_commutator,NT_vs_TN,en,ru,-0.04080481827259064
sentence-transformers/LaBSE,pair_commutator,NT_vs_TN,en,zh,0.7544844150543213
sentence-transformers/LaBSE,pair_commutator,NT_vs_TN,es,fr,0.8641519546508789
sentence-transformers/LaBSE,pair_commutator,NT_vs_TN,es,ru,-0.06367524713277817
sentence-transformers/LaBSE,pair_commutator,NT_vs_TN,es,zh,0.25683969259262085
sentence-transformers/LaBSE,pair_commutator,NT_vs_TN,fr,ru,-0.0868268609046936
sentence-transformers/LaBSE,pair_commutator,NT_vs_TN,fr,zh,0.2546996474266052
sentence-transformers/LaBSE,pair_commutator,NT_vs_TN,ru,zh,0.10611939430236816
sentence-transformers/LaBSE,pair_commutator,QM_vs_MQ,ar,de,0.2378791719675064
sentence-transformers/LaBSE,pair_commutator,QM_vs_MQ,ar,en,0.3078655004501343
sentence-transformers/LaBSE,pair_commutator,QM_vs_MQ,ar,es,0.2543368339538574
sentence-transformers/LaBSE,pair_commutator,QM_vs_MQ,ar,fr,0.2594335079193115
sentence-transformers/LaBSE,pair_commutator,QM_vs_MQ,ar,ru,0.20011314749717712
sentence-transformers/LaBSE,pair_commutator,QM_vs_MQ,ar,zh,0.3033284544944763
sentence-transformers/LaBSE,pair_commutator,QM_vs_MQ,de,en,0.8608803749084473
sentence-transformers/LaBSE,pair_commutator,QM_vs_MQ,de,es,0.917262852191925
sentence-transformers/LaBSE,pair_commutator,QM_vs_MQ,de,fr,0.9041745662689209
sentence-transformers/LaBSE,pair_commutator,QM_vs_MQ,de,ru,0.7615216970443726
sentence-transformers/LaBSE,pair_commutator,QM_vs_MQ,de,zh,0.6103847026824951
sentence-transformers/LaBSE,pair_commutator,QM_vs_MQ,en,es,0.8839287757873535
sentence-transformers/LaBSE,pair_commutator,QM_vs_MQ,en,fr,0.9517331123352051
sentence-transformers/LaBSE,pair_commutator,QM_vs_MQ,en,ru,0.6382082104682922
sentence-transformers/LaBSE,pair_commutator,QM_vs_MQ,en,zh,0.6970833539962769
sentence-transformers/LaBSE,pair_commutator,QM_vs_MQ,es,fr,0.9172258973121643
sentence-transformers/LaBSE,pair_commutator,QM_vs_MQ,es,ru,0.7247909307479858
sentence-transformers/LaBSE,pair_commutator,QM_vs_MQ,es,zh,0.5941441059112549
sentence-transformers/LaBSE,pair_commutator,QM_vs_MQ,fr,ru,0.657764196395874
sentence-transformers/LaBSE,pair_commutator,QM_vs_MQ,fr,zh,0.6657829284667969
sentence-transformers/LaBSE,pair_commutator,QM_vs_MQ,ru,zh,0.5231297016143799
sentence-transformers/LaBSE,pair_commutator,QT_vs_TQ,ar,de,0.4347723126411438
sentence-transformers/LaBSE,pair_commutator,QT_vs_TQ,ar,en,0.46918708086013794
sentence-transformers/LaBSE,pair_commutator,QT_vs_TQ,ar,es,0.4499955475330353
sentence-transformers/LaBSE,pair_commutator,QT_vs_TQ,ar,fr,0.4195347726345062
sentence-transformers/LaBSE,pair_commutator,QT_vs_TQ,ar,ru,0.45748966932296753
sentence-transformers/LaBSE,pair_commutator,QT_vs_TQ,ar,zh,0.408077597618103
sentence-transformers/LaBSE,pair_commutator,QT_vs_TQ,de,en,0.8396722078323364
sentence-transformers/LaBSE,pair_commutator,QT_vs_TQ,de,es,0.8802286386489868
sentence-transformers/LaBSE,pair_commutator,QT_vs_TQ,de,fr,0.902695894241333
sentence-transformers/LaBSE,pair_commutator,QT_vs_TQ,de,ru,0.8302646279335022
sentence-transformers/LaBSE,pair_commutator,QT_vs_TQ,de,zh,0.6953551769256592
sentence-transformers/LaBSE,pair_commutator,QT_vs_TQ,en,es,0.8091585636138916
sentence-transformers/LaBSE,pair_commutator,QT_vs_TQ,en,fr,0.8842074275016785
sentence-transformers/LaBSE,pair_commutator,QT_vs_TQ,en,ru,0.7914596796035767
sentence-transformers/LaBSE,pair_commutator,QT_vs_TQ,en,zh,0.8323952555656433
sentence-transformers/LaBSE,pair_commutator,QT_vs_TQ,es,fr,0.9391794204711914
sentence-transformers/LaBSE,pair_commutator,QT_vs_TQ,es,ru,0.7961024045944214
sentence-transformers/LaBSE,pair_commutator,QT_vs_TQ,es,zh,0.6097691655158997
sentence-transformers/LaBSE,pair_commutator,QT_vs_TQ,fr,ru,0.8619097471237183
sentence-transformers/LaBSE,pair_commutator,QT_vs_TQ,fr,zh,0.7255280017852783
sentence-transformers/LaBSE,pair_commutator,QT_vs_TQ,ru,zh,0.6540948152542114
sentence-transformers/LaBSE,triple_signed,NMT,ar,de,-0.049467504024505615
sentence-transformers/LaBSE,triple_signed,NMT,ar,en,0.019333556294441223
sentence-transformers/LaBSE,triple_signed,NMT,ar,es,-0.0056488364934921265
sentence-transformers/LaBSE,triple_signed,NMT,ar,fr,-0.017165884375572205
sentence-transformers/LaBSE,triple_signed,NMT,ar,ru,0.12528584897518158
sentence-transformers/LaBSE,triple_signed,NMT,ar,zh,0.06018254905939102
sentence-transformers/LaBSE,triple_signed,NMT,de,en,0.22299012541770935
sentence-transformers/LaBSE,triple_signed,NMT,de,es,0.534649133682251
sentence-transformers/LaBSE,triple_signed,NMT,de,fr,0.5402910709381104
sentence-transformers/LaBSE,triple_signed,NMT,de,ru,0.30405765771865845
sentence-transformers/LaBSE,triple_signed,NMT,de,zh,0.2838478684425354
sentence-transformers/LaBSE,triple_signed,NMT,en,es,0.4661984443664551
sentence-transformers/LaBSE,triple_signed,NMT,en,fr,0.32664018869400024
sentence-transformers/LaBSE,triple_signed,NMT,en,ru,-0.04961454123258591
sentence-transformers/LaBSE,triple_signed,NMT,en,zh,0.7551262378692627
sentence-transformers/LaBSE,triple_signed,NMT,es,fr,0.8485039472579956
sentence-transformers/LaBSE,triple_signed,NMT,es,ru,-0.03280118852853775
sentence-transformers/LaBSE,triple_signed,NMT,es,zh,0.20480400323867798
sentence-transformers/LaBSE,triple_signed,NMT,fr,ru,-0.09043976664543152
sentence-transformers/LaBSE,triple_signed,NMT,fr,zh,0.23488032817840576
sentence-transformers/LaBSE,triple_signed,NMT,ru,zh,0.07338066399097443
sentence-transformers/LaBSE,triple_signed,NQM,ar,de,0.15020951628684998
sentence-transformers/LaBSE,triple_signed,NQM,ar,en,0.11542930454015732
sentence-transformers/LaBSE,triple_signed,NQM,ar,es,0.036040712147951126
sentence-transformers/LaBSE,triple_signed,NQM,ar,fr,0.15881241858005524
sentence-transformers/LaBSE,triple_signed,NQM,ar,ru,0.32659509778022766
sentence-transformers/LaBSE,triple_signed,NQM,ar,zh,0.013120930641889572
sentence-transformers/LaBSE,triple_signed,NQM,de,en,0.8218209743499756
sentence-transformers/LaBSE,triple_signed,NQM,de,es,0.7182417511940002
sentence-transformers/LaBSE,triple_signed,NQM,de,fr,0.84119713306427
sentence-transformers/LaBSE,triple_signed,NQM,de,ru,0.6375843286514282
sentence-transformers/LaBSE,triple_signed,NQM,de,zh,0.5319648385047913
sentence-transformers/LaBSE,triple_signed,NQM,en,es,0.8496501445770264
sentence-transformers/LaBSE,triple_signed,NQM,en,fr,0.8682931661605835
sentence-transformers/LaBSE,triple_signed,NQM,en,ru,0.45444995164871216
sentence-transformers/LaBSE,triple_signed,NQM,en,zh,0.7187209129333496
sentence-transformers/LaBSE,triple_signed,NQM,es,fr,0.8650429248809814
sentence-transformers/LaBSE,triple_signed,NQM,es,ru,0.44118061661720276
sentence-transformers/LaBSE,triple_signed,NQM,es,zh,0.5821515917778015
sentence-transformers/LaBSE,triple_signed,NQM,fr,ru,0.6162555813789368
sentence-transformers/LaBSE,triple_signed,NQM,fr,zh,0.6064136028289795
sentence-transformers/LaBSE,triple_signed,NQM,ru,zh,0.24566340446472168
sentence-transformers/LaBSE,triple_signed,NQT,ar,de,0.1916705220937729
sentence-transformers/LaBSE,triple_signed,NQT,ar,en,0.19779802858829498
sentence-transformers/LaBSE,triple_signed,NQT,ar,es,0.15726338326931
sentence-transformers/LaBSE,triple_signed,NQT,ar,fr,0.205391526222229
sentence-transformers/LaBSE,triple_signed,NQT,ar,ru,0.23747682571411133
sentence-transformers/LaBSE,triple_signed,NQT,ar,zh,0.24484407901763916
sentence-transformers/LaBSE,triple_signed,NQT,de,en,0.8471657633781433
sentence-transformers/LaBSE,triple_signed,NQT,de,es,0.6894418001174927
sentence-transformers/LaBSE,triple_signed,NQT,de,fr,0.841206967830658
sentence-transformers/LaBSE,triple_signed,NQT,de,ru,0.6025471687316895
sentence-transformers/LaBSE,triple_signed,NQT,de,zh,0.6985104084014893
sentence-transformers/LaBSE,triple_signed,NQT,en,es,0.844623327255249
sentence-transformers/LaBSE,triple_signed,NQT,en,fr,0.9109166860580444
sentence-transformers/LaBSE,triple_signed,NQT,en,ru,0.5302972793579102
sentence-transformers/LaBSE,triple_signed,NQT,en,zh,0.8625686764717102
sentence-transformers/LaBSE,triple_signed,NQT,es,fr,0.8178070783615112
sentence-transformers/LaBSE,triple_signed,NQT,es,ru,0.38191431760787964
sentence-transformers/LaBSE,triple_signed,NQT,es,zh,0.7009177207946777
sentence-transformers/LaBSE,triple_signed,NQT,fr,ru,0.5855061411857605
sentence-transformers/LaBSE,triple_signed,NQT,fr,zh,0.7719464302062988
sentence-transformers/LaBSE,triple_signed,NQT,ru,zh,0.49628975987434387
sentence-transformers/LaBSE,triple_signed,QMT,ar,de,-0.11606103926897049
sentence-transformers/LaBSE,triple_signed,QMT,ar,en,-0.11634840071201324
sentence-transformers/LaBSE,triple_signed,QMT,ar,es,-0.07683981209993362
sentence-transformers/LaBSE,triple_signed,QMT,ar,fr,-0.116016685962677
sentence-transformers/LaBSE,triple_signed,QMT,ar,ru,-0.003309442661702633
sentence-transformers/LaBSE,triple_signed,QMT,ar,zh,-0.14900308847427368
sentence-transformers/LaBSE,triple_signed,QMT,de,en,0.8589105010032654
sentence-transformers/LaBSE,triple_signed,QMT,de,es,0.766124963760376
sentence-transformers/LaBSE,triple_signed,QMT,de,fr,0.8516016006469727
sentence-transformers/LaBSE,triple_signed,QMT,de,ru,0.6552567481994629
sentence-transformers/LaBSE,triple_signed,QMT,de,zh,0.6658440828323364
sentence-transformers/LaBSE,triple_signed,QMT,en,es,0.7180465459823608
sentence-transformers/LaBSE,triple_signed,QMT,en,fr,0.8250598311424255
sentence-transformers/LaBSE,triple_signed,QMT,en,ru,0.6419996023178101
sentence-transformers/LaBSE,triple_signed,QMT,en,zh,0.6618432998657227
sentence-transformers/LaBSE,triple_signed,QMT,es,fr,0.7180399298667908
sentence-transformers/LaBSE,triple_signed,QMT,es,ru,0.39740073680877686
sentence-transformers/LaBSE,triple_signed,QMT,es,zh,0.38498950004577637
sentence-transformers/LaBSE,triple_signed,QMT,fr,ru,0.5796945691108704
sentence-transformers/LaBSE,triple_signed,QMT,fr,zh,0.45810526609420776
sentence-transformers/LaBSE,triple_signed,QMT,ru,zh,0.621747612953186
