model,ridge_alpha,heldout_language,method,operator,target_cosine,mse,n_test
bert-base-multilingual-cased,1.0,fr,additive,Q,0.7420958280563354,0.22047369182109833,160
bert-base-multilingual-cased,1.0,fr,linear,Q,0.45718623630925836,0.48226006968786156,160
bert-base-multilingual-cased,1.0,fr,affine,Q,0.502094566822052,0.47213178873062134,160
bert-base-multilingual-cased,1.0,fr,additive,M,0.9165123105049133,0.06200823187828064,160
bert-base-multilingual-cased,1.0,fr,linear,M,0.670591983702735,0.2570467822947181,160
bert-base-multilingual-cased,1.0,fr,affine,M,0.620769202709198,0.306138813495636,160
bert-base-multilingual-cased,1.0,fr,additive,T,0.8814781904220581,0.0924733430147171,160
bert-base-multilingual-cased,1.0,fr,linear,T,0.6066353392890024,0.30638909870453407,160
bert-base-multilingual-cased,1.0,fr,affine,T,0.6081365346908569,0.31932172179222107,160
bert-base-multilingual-cased,1.0,de,additive,N,0.8860703706741333,0.08424262702465057,160
bert-base-multilingual-cased,1.0,de,linear,N,0.5625116187328001,0.3443647658382132,160
bert-base-multilingual-cased,1.0,de,affine,N,0.5324939489364624,0.42716899514198303,160
bert-base-multilingual-cased,1.0,de,additive,Q,0.7408473491668701,0.18998004496097565,160
bert-base-multilingual-cased,1.0,de,linear,Q,0.4121154803096937,0.431361161413747,160
bert-base-multilingual-cased,1.0,de,affine,Q,0.42030802369117737,0.4469969868659973,160
bert-base-multilingual-cased,1.0,de,additive,M,0.9045368432998657,0.07081103324890137,160
bert-base-multilingual-cased,1.0,de,linear,M,0.6815528924159348,0.2255767967800339,160
bert-base-multilingual-cased,1.0,de,affine,M,0.7149897813796997,0.19442197680473328,160
bert-base-multilingual-cased,1.0,de,additive,T,0.8615215420722961,0.10229724645614624,160
bert-base-multilingual-cased,1.0,de,linear,T,0.590116151673447,0.3019485894623661,160
bert-base-multilingual-cased,1.0,de,affine,T,0.5679483413696289,0.36520856618881226,160
bert-base-multilingual-cased,1.0,ru,additive,N,0.8885818719863892,0.08633299916982651,160
bert-base-multilingual-cased,1.0,ru,linear,N,0.537639339521589,0.33280751939558134,160
bert-base-multilingual-cased,1.0,ru,affine,N,0.5367856025695801,0.3431324064731598,160
bert-base-multilingual-cased,1.0,ru,additive,Q,0.6961176991462708,0.2306927740573883,160
bert-base-multilingual-cased,1.0,ru,linear,Q,0.39964070147571007,0.3992345347691949,160
bert-base-multilingual-cased,1.0,ru,affine,Q,0.3955129086971283,0.4163847863674164,160
bert-base-multilingual-cased,1.0,ru,additive,M,0.8700597882270813,0.10021114349365234,160
bert-base-multilingual-cased,1.0,ru,linear,M,0.7412140335218335,0.18456756832178822,160
bert-base-multilingual-cased,1.0,ru,affine,M,0.7381253242492676,0.18743202090263367,160
bert-base-multilingual-cased,1.0,ru,additive,T,0.8930082321166992,0.08324970304965973,160
bert-base-multilingual-cased,1.0,ru,linear,T,0.5422519959822637,0.317614692342428,160
bert-base-multilingual-cased,1.0,ru,affine,T,0.5533779859542847,0.3263288140296936,160
bert-base-multilingual-cased,1.0,zh,additive,N,0.9018881916999817,0.09731248766183853,160
bert-base-multilingual-cased,1.0,zh,linear,N,0.5840205690467783,0.38503712909306415,160
bert-base-multilingual-cased,1.0,zh,affine,N,0.5797255635261536,0.3909207582473755,160
bert-base-multilingual-cased,1.0,zh,additive,Q,0.6925057768821716,0.29636988043785095,160
bert-base-multilingual-cased,1.0,zh,linear,Q,0.37493108326575963,0.5665473803584381,160
bert-base-multilingual-cased,1.0,zh,affine,Q,0.37302273511886597,0.5816106200218201,160
bert-base-multilingual-cased,1.0,zh,additive,M,0.9465278387069702,0.05411059781908989,160
bert-base-multilingual-cased,1.0,zh,linear,M,0.7522544426348328,0.23882464429453912,160
bert-base-multilingual-cased,1.0,zh,affine,M,0.7437562942504883,0.251322478055954,160
bert-base-multilingual-cased,1.0,zh,additive,T,0.8891398310661316,0.10924851894378662,160
bert-base-multilingual-cased,1.0,zh,linear,T,0.5316828078997686,0.41942002888924,160
bert-base-multilingual-cased,1.0,zh,affine,T,0.5295761823654175,0.4257153868675232,160
bert-base-multilingual-cased,1.0,ar,additive,N,0.9001282453536987,0.14053167402744293,160
bert-base-multilingual-cased,1.0,ar,linear,N,0.5806346676084824,0.6471102615225359,160
bert-base-multilingual-cased,1.0,ar,affine,N,0.43495216965675354,0.9300572276115417,160
bert-base-multilingual-cased,1.0,ar,additive,Q,0.8215805292129517,0.27577027678489685,160
bert-base-multilingual-cased,1.0,ar,linear,Q,0.4586499244946561,0.7263702130252451,160
bert-base-multilingual-cased,1.0,ar,affine,Q,0.4074699282646179,0.9214927554130554,160
bert-base-multilingual-cased,1.0,ar,additive,M,0.9511680603027344,0.06975451111793518,160
bert-base-multilingual-cased,1.0,ar,linear,M,0.7337828453502272,0.41030610984247595,160
bert-base-multilingual-cased,1.0,ar,affine,M,0.6228424310684204,0.6691635251045227,160
bert-base-multilingual-cased,1.0,ar,additive,T,0.899665355682373,0.14084546267986298,160
bert-base-multilingual-cased,1.0,ar,linear,T,0.533278128149149,0.6373175746146644,160
bert-base-multilingual-cased,1.0,ar,affine,T,0.422553688287735,0.8262326121330261,160
