model,ridge_alpha,heldout_language,method,operator,target_cosine,mse,n_test
distilbert-base-multilingual-cased,1.0,fr,additive,Q,0.8894121050834656,0.04731887951493263,160
distilbert-base-multilingual-cased,1.0,fr,linear,Q,0.512754544457558,0.1699554660315471,160
distilbert-base-multilingual-cased,1.0,fr,affine,Q,0.528608500957489,0.1733691394329071,160
distilbert-base-multilingual-cased,1.0,fr,additive,M,0.9470926523208618,0.023601379245519638,160
distilbert-base-multilingual-cased,1.0,fr,linear,M,0.7316563521788856,0.10217511115245145,160
distilbert-base-multilingual-cased,1.0,fr,affine,M,0.6321708559989929,0.1397072821855545,160
distilbert-base-multilingual-cased,1.0,fr,additive,T,0.9256173968315125,0.03397249057888985,160
distilbert-base-multilingual-cased,1.0,fr,linear,T,0.6325798626372572,0.1466171813231099,160
distilbert-base-multilingual-cased,1.0,fr,affine,T,0.5980218648910522,0.1704777330160141,160
distilbert-base-multilingual-cased,1.0,de,additive,N,0.9204826354980469,0.03702834993600845,160
distilbert-base-multilingual-cased,1.0,de,linear,N,0.543639845082425,0.21662408225903387,160
distilbert-base-multilingual-cased,1.0,de,affine,N,0.503956139087677,0.25920018553733826,160
distilbert-base-multilingual-cased,1.0,de,additive,Q,0.899161696434021,0.04441419988870621,160
distilbert-base-multilingual-cased,1.0,de,linear,Q,0.41170757658605855,0.2283626189307985,160
distilbert-base-multilingual-cased,1.0,de,affine,Q,0.5145701169967651,0.17264480888843536,160
distilbert-base-multilingual-cased,1.0,de,additive,M,0.9725152254104614,0.012955005280673504,160
distilbert-base-multilingual-cased,1.0,de,linear,M,0.6852836207659332,0.12658736604166104,160
distilbert-base-multilingual-cased,1.0,de,affine,M,0.6158313155174255,0.16112160682678223,160
distilbert-base-multilingual-cased,1.0,de,additive,T,0.925345778465271,0.03559114411473274,160
distilbert-base-multilingual-cased,1.0,de,linear,T,0.5996691425447356,0.1686551192063558,160
distilbert-base-multilingual-cased,1.0,de,affine,T,0.605758786201477,0.17544281482696533,160
distilbert-base-multilingual-cased,1.0,ru,additive,N,0.9225307703018188,0.033481381833553314,160
distilbert-base-multilingual-cased,1.0,ru,linear,N,0.5848510414969216,0.1547708714915891,160
distilbert-base-multilingual-cased,1.0,ru,affine,N,0.5775446891784668,0.1580279916524887,160
distilbert-base-multilingual-cased,1.0,ru,additive,Q,0.8836595416069031,0.04731203615665436,160
distilbert-base-multilingual-cased,1.0,ru,linear,Q,0.5887720053616688,0.13209501532842194,160
distilbert-base-multilingual-cased,1.0,ru,affine,Q,0.5318087339401245,0.14909157156944275,160
distilbert-base-multilingual-cased,1.0,ru,additive,M,0.9038702249526978,0.04082152992486954,160
distilbert-base-multilingual-cased,1.0,ru,linear,M,0.7503478354693962,0.08694792312269921,160
distilbert-base-multilingual-cased,1.0,ru,affine,M,0.7162534594535828,0.09814968705177307,160
distilbert-base-multilingual-cased,1.0,ru,additive,T,0.931964099407196,0.029910176992416382,160
distilbert-base-multilingual-cased,1.0,ru,linear,T,0.6376852298303266,0.13855584409408106,160
distilbert-base-multilingual-cased,1.0,ru,affine,T,0.6314798593521118,0.14695124328136444,160
distilbert-base-multilingual-cased,1.0,zh,additive,N,0.939517617225647,0.03981959819793701,160
distilbert-base-multilingual-cased,1.0,zh,linear,N,0.5240776069739678,0.2912721437308522,160
distilbert-base-multilingual-cased,1.0,zh,affine,N,0.5442281365394592,0.27800726890563965,160
distilbert-base-multilingual-cased,1.0,zh,additive,Q,0.9038507342338562,0.06092282012104988,160
distilbert-base-multilingual-cased,1.0,zh,linear,Q,0.4231253476667284,0.3095723568428028,160
distilbert-base-multilingual-cased,1.0,zh,affine,Q,0.5730108022689819,0.22186045348644257,160
distilbert-base-multilingual-cased,1.0,zh,additive,M,0.9580432772636414,0.027927568182349205,160
distilbert-base-multilingual-cased,1.0,zh,linear,M,0.7224380353342056,0.16638896721906576,160
distilbert-base-multilingual-cased,1.0,zh,affine,M,0.6642235517501831,0.198259174823761,160
distilbert-base-multilingual-cased,1.0,zh,additive,T,0.9524980783462524,0.031546007841825485,160
distilbert-base-multilingual-cased,1.0,zh,linear,T,0.5310442606779934,0.2807383884420621,160
distilbert-base-multilingual-cased,1.0,zh,affine,T,0.5759113430976868,0.24725648760795593,160
distilbert-base-multilingual-cased,1.0,ar,additive,N,0.9424899816513062,0.04657872021198273,160
distilbert-base-multilingual-cased,1.0,ar,linear,N,0.6483603007290648,0.2722367227117687,160
distilbert-base-multilingual-cased,1.0,ar,affine,N,0.4198305606842041,0.4640730321407318,160
distilbert-base-multilingual-cased,1.0,ar,additive,Q,0.9279689788818359,0.06877198070287704,160
distilbert-base-multilingual-cased,1.0,ar,linear,Q,0.4649300600883016,0.4188648434537483,160
distilbert-base-multilingual-cased,1.0,ar,affine,Q,0.5180606842041016,0.33240991830825806,160
distilbert-base-multilingual-cased,1.0,ar,additive,M,0.9740617871284485,0.021759483963251114,160
distilbert-base-multilingual-cased,1.0,ar,linear,M,0.763088247356764,0.1949650118166498,160
distilbert-base-multilingual-cased,1.0,ar,affine,M,0.5967823266983032,0.35278886556625366,160
distilbert-base-multilingual-cased,1.0,ar,additive,T,0.9376628994941711,0.05143330618739128,160
distilbert-base-multilingual-cased,1.0,ar,linear,T,0.6125749918366445,0.3192586246279855,160
distilbert-base-multilingual-cased,1.0,ar,affine,T,0.475885808467865,0.39519578218460083,160
