model,ridge_alpha,heldout_language,method,operator,target_cosine,mse,n_test
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,de,affine,M,0.8174251317977905,0.00856261607259512,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,de,linear,T,0.8634717487326652,0.008638809581984212,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,de,affine,T,0.8490492105484009,0.008473828434944153,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,ru,linear,N,0.39719726958563306,0.01642274201970693,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,ru,affine,N,0.2880597710609436,0.021712588146328926,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,ru,linear,Q,0.5841814251139196,0.011813377252237734,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,ru,affine,Q,0.5439826250076294,0.011958286166191101,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,ru,linear,M,0.5766049036757002,0.014860355532813275,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,ru,affine,M,0.5350838899612427,0.015000669285655022,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,ru,linear,T,0.6110500248508306,0.011768514489972062,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,ru,affine,T,0.5849189162254333,0.011640893295407295,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,zh,linear,N,0.8609736668140684,0.011756386500244105,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,zh,affine,N,0.8529931306838989,0.01175756473094225,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,zh,linear,Q,0.8947681958432974,0.006812787586273013,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,zh,affine,Q,0.8937634229660034,0.006815628614276648,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,zh,linear,M,0.9244899274321933,0.00886106144638239,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,zh,affine,M,0.9223552942276001,0.008658871054649353,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,zh,linear,T,0.9127504606439334,0.007943676516886964,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,zh,affine,T,0.9087211489677429,0.00784267671406269,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,ar,linear,N,0.41178644660672836,0.04098379310542013,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,ar,affine,N,0.19373086094856262,0.04963412135839462,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,ar,linear,Q,0.6212895041196309,0.033205209318344184,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,ar,affine,Q,0.32200631499290466,0.044094592332839966,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,ar,linear,M,0.5753962143539277,0.03640008436169685,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,ar,affine,M,0.2708510756492615,0.048065777868032455,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,ar,linear,T,0.5104305827405712,0.038823796821892034,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,ar,affine,T,0.27744099497795105,0.04746583104133606,160
