model,template_id,pair,op_a,op_b,source,ab_text,ba_text,norm_ab,norm_ba,commutator_norm,relative_commutator_norm,cosine_ab_ba,noncommutativity_score
bert-base-uncased,1,QT_vs_TQ,Q,T,The editor completed the repair before the deadline.,Will it be true that the editor is going to complete the repair before the deadline?,Will the editor complete the repair before the deadline?,5.357728481292725,4.47225284576416,3.235942840576172,0.6583822965499693,0.7978546619415283,0.20214533805847168
bert-base-uncased,1,MT_vs_TM,M,T,The editor completed the repair before the deadline.,The editor allegedly is going to complete the repair before the deadline.,The editor will allegedly complete the repair before the deadline.,4.374824047088623,4.303240776062012,2.7183449268341064,0.6264864303805845,0.8038800358772278,0.19611996412277222
bert-base-uncased,2,NQ_vs_QN,N,Q,The manager reviewed the proposal during the meeting.,Did the manager fail to review the proposal during the meeting?,Is it false that the manager reviewed the proposal during the meeting?,5.2673258781433105,5.936663627624512,3.311434507369995,0.5911170312440359,0.8318279981613159,0.16817200183868408
bert-base-uncased,2,NM_vs_MN,N,M,The manager reviewed the proposal during the meeting.,The manager did not reportedly review the proposal during the meeting.,The manager reportedly failed to review the proposal during the meeting.,4.314006328582764,4.259381294250488,1.618847370147705,0.3776447400642189,0.9287704229354858,0.07122957706451416
bert-base-uncased,2,NT_vs_TN,N,T,The manager reviewed the proposal during the meeting.,The manager will fail to review the proposal during the meeting.,The manager will not review the proposal during the meeting.,4.803328990936279,4.539342880249023,3.0713207721710205,0.6574823165186695,0.7852838635444641,0.2147161364555359
bert-base-uncased,2,QM_vs_MQ,Q,M,The manager reviewed the proposal during the meeting.,Is it reportedly true that the manager reviewed the proposal during the meeting?,Did the manager reportedly review the proposal during the meeting?,5.891402244567871,5.00642728805542,3.0752758979797363,0.5643831900238765,0.8529550433158875,0.14704495668411255
bert-base-uncased,2,QT_vs_TQ,Q,T,The manager reviewed the proposal during the meeting.,Will it be true that the manager plans to review the proposal during the meeting?,Will the manager review the proposal during the meeting?,5.617040634155273,4.568322658538818,3.173009157180786,0.6230527210465131,0.8252529501914978,0.1747470498085022
bert-base-uncased,2,MT_vs_TM,M,T,The manager reviewed the proposal during the meeting.,The manager reportedly plans to review the proposal during the meeting.,The manager will reportedly review the proposal during the meeting.,4.909417152404785,4.694286346435547,1.8572509288787842,0.3867780651709342,0.9261680245399475,0.07383197546005249
bert-base-uncased,3,NQ_vs_QN,N,Q,The consultant approved the treatment before the deadline.,Did the consultant fail to approve the treatment before the deadline?,Is it false that the consultant approved the treatment before the deadline?,4.967198848724365,5.368048667907715,3.0802621841430664,0.5960693595747046,0.8250960111618042,0.1749039888381958
bert-base-uncased,3,NM_vs_MN,N,M,The consultant approved the treatment before the deadline.,The consultant did not reportedly approve the treatment before the deadline.,The consultant reportedly refused to approve the treatment before the deadline.,4.087250232696533,3.8424882888793945,1.7748644351959229,0.44764765707375304,0.9016175270080566,0.09838247299194336
bert-base-uncased,3,NT_vs_TN,N,T,The consultant approved the treatment before the deadline.,The consultant will fail to approve the treatment before the deadline.,The consultant will not approve the treatment before the deadline.,4.3106465339660645,3.78035306930542,2.2826290130615234,0.5642390619171479,0.8487586975097656,0.15124130249023438
bert-base-uncased,3,QM_vs_MQ,Q,M,The consultant approved the treatment before the deadline.,Is it reportedly true that the consultant approved the treatment before the deadline?,Did the consultant reportedly approve the treatment before the deadline?,5.419720649719238,4.634078025817871,2.7083356380462646,0.5387686237711612,0.866260290145874,0.13373970985412598
bert-base-uncased,3,QT_vs_TQ,Q,T,The consultant approved the treatment before the deadline.,Will it be true that the consultant will approve the treatment before the deadline?,Will the consultant approve the treatment before the deadline?,5.800924777984619,4.915106296539307,2.796267032623291,0.5218848308998576,0.8766415119171143,0.12335848808288574
bert-base-uncased,3,MT_vs_TM,M,T,The consultant approved the treatment before the deadline.,The consultant reportedly will approve the treatment before the deadline.,The consultant will reportedly approve the treatment before the deadline.,4.444809436798096,4.733274459838867,0.6649600863456726,0.14490172324294892,0.9914690256118774,0.008530974388122559
bert-base-uncased,4,NQ_vs_QN,N,Q,The architect reviewed the proposal after the review.,Did the architect fail to review the proposal after the review?,Is it false that the architect reviewed the proposal after the review?,5.168578624725342,5.776779651641846,3.290912389755249,0.6013347953826718,0.8248327970504761,0.17516720294952393
bert-base-uncased,4,NM_vs_MN,N,M,The architect reviewed the proposal after the review.,The architect did not allegedly review the proposal after the review.,The architect allegedly refused to review the proposal after the review.,3.719804525375366,4.052448749542236,2.073890447616577,0.5336651738586143,0.8610095977783203,0.1389904022216797
bert-base-uncased,4,NT_vs_TN,N,T,The architect reviewed the proposal after the review.,The architect will fail to review the proposal after the review.,The architect will not review the proposal after the review.,4.275590419769287,3.546189308166504,2.726029634475708,0.697035643880098,0.772484302520752,0.22751569747924805
bert-base-uncased,4,QM_vs_MQ,Q,M,The architect reviewed the proposal after the review.,Is it allegedly true that the architect reviewed the proposal after the review?,Did the architect allegedly review the proposal after the review?,6.114794731140137,5.310455799102783,2.8973124027252197,0.5071770452744918,0.8807069063186646,0.11929309368133545
bert-base-uncased,4,QT_vs_TQ,Q,T,The architect reviewed the proposal after the review.,Will it be true that the architect is going to review the proposal after the review?,Will the architect review the proposal after the review?,5.908685684204102,4.517078876495361,3.3477628231048584,0.6422095576038244,0.8263217210769653,0.17367827892303467
bert-base-uncased,4,MT_vs_TM,M,T,The architect reviewed the proposal after the review.,The architect allegedly is going to review the proposal after the review.,The architect will allegedly review the proposal after the review.,5.020654201507568,4.827390670776367,2.6201822757720947,0.5321223267667536,0.8591388463973999,0.1408611536026001
bert-base-uncased,5,NQ_vs_QN,N,Q,The doctor verified the report for the committee.,Did the doctor fail to verify the report for the committee?,Is it false that the doctor verified the report for the committee?,5.091797351837158,5.5640974044799805,3.0001213550567627,0.563091401269262,0.8450887203216553,0.15491127967834473
bert-base-uncased,5,NM_vs_MN,N,M,The doctor verified the report for the committee.,The doctor did not allegedly verify the report for the committee.,The doctor allegedly refused to verify the report for the committee.,4.789401531219482,4.772509574890137,1.9289029836654663,0.4034555356685094,0.9186177849769592,0.08138221502304077
bert-base-uncased,5,NT_vs_TN,N,T,The doctor verified the report for the committee.,The doctor will fail to verify the report for the committee.,The doctor will not verify the report for the committee.,4.359285831451416,4.171520233154297,1.85786771774292,0.4355667456679789,0.9060642719268799,0.09393572807312012
bert-base-uncased,5,QM_vs_MQ,Q,M,The doctor verified the report for the committee.,Is it allegedly true that the doctor verified the report for the committee?,Did the doctor allegedly verify the report for the committee?,5.850107192993164,5.150076866149902,2.7791857719421387,0.5052980490143065,0.8799504637718201,0.12004953622817993
bert-base-uncased,5,QT_vs_TQ,Q,T,The doctor verified the report for the committee.,Will it be true that the doctor is going to verify the report for the committee?,Will the doctor verify the report for the committee?,5.737232685089111,4.682103633880615,3.244492292404175,0.6227829092140046,0.8247836232185364,0.17521637678146362
bert-base-uncased,5,MT_vs_TM,M,T,The doctor verified the report for the committee.,The doctor allegedly is going to verify the report for the committee.,The doctor will allegedly verify the report for the committee.,5.079806804656982,4.991964340209961,2.8127670288085938,0.5585446667424638,0.8441542387008667,0.1558457612991333
bert-base-uncased,6,NQ_vs_QN,N,Q,The consultant fixed the bug before the deadline.,Did the consultant fail to fix the bug before the deadline?,Is it false that the consultant fixed the bug before the deadline?,4.459605693817139,4.9323649406433105,3.183481454849243,0.6779155469604916,0.7747119665145874,0.2252880334854126
bert-base-uncased,6,NM_vs_MN,N,M,The consultant fixed the bug before the deadline.,The consultant did not allegedly fix the bug before the deadline.,The consultant allegedly refused to fix the bug before the deadline.,4.856348991394043,4.523339748382568,1.7705390453338623,0.37752618332101545,0.9311712980270386,0.06882870197296143
bert-base-uncased,6,NT_vs_TN,N,T,The consultant fixed the bug before the deadline.,The consultant will fail to fix the bug before the deadline.,The consultant will not fix the bug before the deadline.,4.6532111167907715,4.596146106719971,2.4541473388671875,0.5306633270966143,0.8592690229415894,0.14073097705841064
bert-base-uncased,6,QM_vs_MQ,Q,M,The consultant fixed the bug before the deadline.,Is it allegedly true that the consultant fixed the bug before the deadline?,Did the consultant allegedly fix the bug before the deadline?,5.3504438400268555,4.560277938842773,2.7570667266845703,0.5563806124720962,0.8570246696472168,0.1429753303527832
bert-base-uncased,6,QT_vs_TQ,Q,T,The consultant fixed the bug before the deadline.,Will it be true that the consultant plans to fix the bug before the deadline?,Will the consultant fix the bug before the deadline?,5.940651893615723,4.860649108886719,3.2170331478118896,0.5956751222960962,0.8409912586212158,0.15900874137878418
bert-base-uncased,6,MT_vs_TM,M,T,The consultant fixed the bug before the deadline.,The consultant allegedly plans to fix the bug before the deadline.,The consultant will allegedly fix the bug before the deadline.,5.365367412567139,5.144080638885498,2.5174312591552734,0.4790796332651989,0.8860775232315063,0.11392247676849365
bert-base-uncased,7,NQ_vs_QN,N,Q,The operator reviewed the proposal with the team.,Did the operator fail to review the proposal with the team?,Is it false that the operator reviewed the proposal with the team?,5.014716625213623,5.579493999481201,3.5394341945648193,0.6681827122284739,0.7818297743797302,0.21817022562026978
bert-base-uncased,7,NM_vs_MN,N,M,The operator reviewed the proposal with the team.,The operator did not apparently review the proposal with the team.,The operator apparently refused to review the proposal with the team.,3.8040435314178467,3.8641088008880615,1.5956134796142578,0.41616634893689464,0.913520097732544,0.08647990226745605
bert-base-uncased,7,NT_vs_TN,N,T,The operator reviewed the proposal with the team.,The operator will fail to review the proposal with the team.,The operator will not review the proposal with the team.,3.8970534801483154,3.5661733150482178,2.957918405532837,0.792664751240258,0.689161479473114,0.310838520526886
bert-base-uncased,7,QM_vs_MQ,Q,M,The operator reviewed the proposal with the team.,Is it apparently true that the operator reviewed the proposal with the team?,Did the operator apparently review the proposal with the team?,5.623754978179932,4.623828887939453,3.150310754776001,0.6148397116691984,0.8283945918083191,0.1716054081916809
bert-base-uncased,7,QT_vs_TQ,Q,T,The operator reviewed the proposal with the team.,Will it be true that the operator is going to review the proposal with the team?,Will the operator review the proposal with the team?,5.387598037719727,4.083376884460449,3.442009925842285,0.7268544060402228,0.7693948745727539,0.2306051254272461
bert-base-uncased,7,MT_vs_TM,M,T,The operator reviewed the proposal with the team.,The operator apparently is going to review the proposal with the team.,The operator will apparently review the proposal with the team.,4.236100673675537,3.80003023147583,2.5646276473999023,0.6382742336253561,0.8016079664230347,0.19839203357696533
bert-base-uncased,8,NQ_vs_QN,N,Q,The coordinator verified the report before the deadline.,Did the coordinator fail to verify the report before the deadline?,Is it false that the coordinator verified the report before the deadline?,4.540361404418945,5.17540979385376,3.179340362548828,0.6544699947469749,0.7934967875480652,0.20650321245193481
bert-base-uncased,8,NM_vs_MN,N,M,The coordinator verified the report before the deadline.,The coordinator did not reportedly verify the report before the deadline.,The coordinator reportedly did not verify the report before the deadline.,5.454670429229736,5.412636756896973,0.739874541759491,0.1361652024898835,0.9907593131065369,0.009240686893463135
bert-base-uncased,8,NT_vs_TN,N,T,The coordinator verified the report before the deadline.,The coordinator will fail to verify the report before the deadline.,The coordinator will not verify the report before the deadline.,4.800025939941406,4.426133632659912,1.854345679283142,0.40197563562406646,0.9223649501800537,0.07763504981994629
bert-base-uncased,8,QM_vs_MQ,Q,M,The coordinator verified the report before the deadline.,Is it reportedly true that the coordinator verified the report before the deadline?,Did the coordinator reportedly verify the report before the deadline?,5.528565883636475,4.7428131103515625,2.881096363067627,0.560995045505264,0.8534890413284302,0.14651095867156982
bert-base-uncased,8,QT_vs_TQ,Q,T,The coordinator verified the report before the deadline.,Will it be true that the coordinator is going to verify the report before the deadline?,Will the coordinator verify the report before the deadline?,5.362792015075684,4.238803863525391,3.362794876098633,0.7004658222686794,0.7790533900260925,0.22094660997390747
bert-base-uncased,8,MT_vs_TM,M,T,The coordinator verified the report before the deadline.,The coordinator reportedly is going to verify the report before the deadline.,The coordinator will reportedly verify the report before the deadline.,5.385862827301025,5.580575942993164,2.2841389179229736,0.4165689456288793,0.9138383865356445,0.08616161346435547
bert-base-uncased,9,NQ_vs_QN,N,Q,The programmer approved the treatment before the deadline.,Did the programmer fail to approve the treatment before the deadline?,Is it false that the programmer approved the treatment before the deadline?,4.712198734283447,5.072843551635742,2.962149143218994,0.6054443213763036,0.8191899061203003,0.1808100938796997
bert-base-uncased,9,NM_vs_MN,N,M,The programmer approved the treatment before the deadline.,The programmer did not apparently approve the treatment before the deadline.,The programmer apparently failed to approve the treatment before the deadline.,3.540574789047241,3.4877898693084717,1.5586427450180054,0.4435292762348522,0.9017481803894043,0.0982518196105957
bert-base-uncased,9,NT_vs_TN,N,T,The programmer approved the treatment before the deadline.,The programmer will fail to approve the treatment before the deadline.,The programmer will not approve the treatment before the deadline.,4.7174553871154785,4.035386085510254,2.21488094329834,0.5060941524474794,0.8833709359169006,0.11662906408309937
bert-base-uncased,9,QM_vs_MQ,Q,M,The programmer approved the treatment before the deadline.,Is it apparently true that the programmer approved the treatment before the deadline?,Did the programmer apparently approve the treatment before the deadline?,5.324751377105713,4.448028087615967,2.704118490219116,0.55339803788268,0.8618595600128174,0.13814043998718262
bert-base-uncased,9,QT_vs_TQ,Q,T,The programmer approved the treatment before the deadline.,Will it be true that the programmer will approve the treatment before the deadline?,Will the programmer approve the treatment before the deadline?,5.462909698486328,4.478906154632568,2.7417333126068115,0.5515558431402926,0.8661746978759766,0.13382530212402344
bert-base-uncased,9,MT_vs_TM,M,T,The programmer approved the treatment before the deadline.,The programmer apparently will approve the treatment before the deadline.,The programmer will apparently approve the treatment before the deadline.,4.210867404937744,4.023702621459961,1.3382220268249512,0.32502535591649945,0.9481856822967529,0.05181431770324707
bert-base-uncased,10,NQ_vs_QN,N,Q,The manager approved the treatment at the office.,Did the manager fail to approve the treatment at the office?,Is it false that the manager approved the treatment at the office?,4.93096399307251,5.472279071807861,3.284334897994995,0.6314059716785307,0.8055517673492432,0.19444823265075684
bert-base-uncased,10,NM_vs_MN,N,M,The manager approved the treatment at the office.,The manager did not apparently approve the treatment at the office.,The manager apparently failed to approve the treatment at the office.,3.608248472213745,3.894324779510498,1.6937909126281738,0.4515226591725592,0.9008274078369141,0.09917259216308594
bert-base-uncased,10,NT_vs_TN,N,T,The manager approved the treatment at the office.,The manager will fail to approve the treatment at the office.,The manager will not approve the treatment at the office.,4.608485221862793,3.878122568130493,2.2998898029327393,0.5420044992874631,0.8669429421424866,0.13305705785751343
bert-base-uncased,10,QM_vs_MQ,Q,M,The manager approved the treatment at the office.,Is it apparently true that the manager approved the treatment at the office?,Did the manager apparently approve the treatment at the office?,5.632379531860352,4.85474157333374,2.9479291439056396,0.5621998858094656,0.8521497845649719,0.14785021543502808
bert-base-uncased,10,QT_vs_TQ,Q,T,The manager approved the treatment at the office.,Will it be true that the manager plans to approve the treatment at the office?,Will the manager approve the treatment at the office?,5.621089458465576,4.513156414031982,2.884617805480957,0.569281196010588,0.8601926565170288,0.1398073434829712
bert-base-uncased,10,MT_vs_TM,M,T,The manager approved the treatment at the office.,The manager apparently plans to approve the treatment at the office.,The manager will apparently approve the treatment at the office.,5.492996692657471,4.376470565795898,3.28979229927063,0.6666605629502848,0.800829291343689,0.19917070865631104
bert-base-uncased,11,NQ_vs_QN,N,Q,The designer supported the theory for the committee.,Did the designer fail to support the theory for the committee?,Is it false that the designer supported the theory for the committee?,4.821230411529541,5.671099662780762,3.089953899383545,0.5889928886146044,0.838606595993042,0.161393404006958
bert-base-uncased,11,NM_vs_MN,N,M,The designer supported the theory for the committee.,The designer did not apparently support the theory for the committee.,The designer apparently failed to support the theory for the committee.,3.622361660003662,3.6130216121673584,1.4480247497558594,0.4002620719001581,0.9198983311653137,0.08010166883468628
bert-base-uncased,11,NT_vs_TN,N,T,The designer supported the theory for the committee.,The designer will fail to support the theory for the committee.,The designer will not support the theory for the committee.,4.02349328994751,3.7232725620269775,2.719191789627075,0.7020198729598387,0.7562217712402344,0.24377822875976562
bert-base-uncased,11,QM_vs_MQ,Q,M,The designer supported the theory for the committee.,Is it apparently true that the designer supported the theory for the committee?,Did the designer apparently support the theory for the committee?,5.94057035446167,4.97727108001709,2.7880308628082275,0.5107293194427719,0.8842464089393616,0.11575359106063843
bert-base-uncased,11,QT_vs_TQ,Q,T,The designer supported the theory for the committee.,Will it be true that the designer plans to support the theory for the committee?,Will the designer support the theory for the committee?,5.491386413574219,4.677602291107178,2.9840457439422607,0.5868913479209468,0.8395601511001587,0.1604398488998413
bert-base-uncased,11,MT_vs_TM,M,T,The designer supported the theory for the committee.,The designer apparently plans to support the theory for the committee.,The designer will apparently support the theory for the committee.,4.572151184082031,4.016363620758057,2.691523790359497,0.6267728126502273,0.8111627101898193,0.18883728981018066
bert-base-uncased,12,NQ_vs_QN,N,Q,The coordinator confirmed the answer during the meeting.,Did the coordinator fail to confirm the answer during the meeting?,Is it false that the coordinator confirmed the answer during the meeting?,4.863729476928711,4.957263469696045,2.8954825401306152,0.5896516891655308,0.8263212442398071,0.17367875576019287
bert-base-uncased,12,NM_vs_MN,N,M,The coordinator confirmed the answer during the meeting.,The coordinator did not allegedly confirm the answer during the meeting.,The coordinator allegedly did not confirm the answer during the meeting.,4.341672420501709,4.365746021270752,0.70355623960495,0.16159927177258157,0.9869580268859863,0.013041973114013672
bert-base-uncased,12,NT_vs_TN,N,T,The coordinator confirmed the answer during the meeting.,The coordinator will fail to confirm the answer during the meeting.,The coordinator will not confirm the answer during the meeting.,4.856888771057129,4.354475021362305,2.293503999710083,0.49797273267983244,0.8816092610359192,0.11839073896408081
bert-base-uncased,12,QM_vs_MQ,Q,M,The coordinator confirmed the answer during the meeting.,Is it allegedly true that the coordinator confirmed the answer during the meeting?,Did the coordinator allegedly confirm the answer during the meeting?,5.178065299987793,4.766430377960205,2.703981637954712,0.543814734406345,0.8553116917610168,0.14468830823898315
bert-base-uncased,12,QT_vs_TQ,Q,T,The coordinator confirmed the answer during the meeting.,Will it be true that the coordinator plans to confirm the answer during the meeting?,Will the coordinator confirm the answer during the meeting?,5.236074447631836,4.47844123840332,3.0696887969970703,0.6319797911097489,0.8113178014755249,0.1886821985244751
bert-base-uncased,12,MT_vs_TM,M,T,The coordinator confirmed the answer during the meeting.,The coordinator allegedly plans to confirm the answer during the meeting.,The coordinator will allegedly confirm the answer during the meeting.,4.605929374694824,4.406585693359375,2.927924871444702,0.6497464579720678,0.7897904515266418,0.21020954847335815
bert-base-uncased,13,NQ_vs_QN,N,Q,The planner approved the treatment under the policy.,Did the planner fail to approve the treatment under the policy?,Is it false that the planner approved the treatment under the policy?,4.9148030281066895,5.580867767333984,3.0058999061584473,0.5727885267635565,0.8433804512023926,0.15661954879760742
bert-base-uncased,13,NM_vs_MN,N,M,The planner approved the treatment under the policy.,The planner did not allegedly approve the treatment under the policy.,The planner allegedly failed to approve the treatment under the policy.,3.833808422088623,3.8569741249084473,1.3621885776519775,0.3542392648153863,0.9372748732566833,0.06272512674331665
bert-base-uncased,13,NT_vs_TN,N,T,The planner approved the treatment under the policy.,The planner will fail to approve the treatment under the policy.,The planner will not approve the treatment under the policy.,3.8235268592834473,3.2569799423217773,2.016326427459717,0.5695429674616017,0.8496526479721069,0.15034735202789307
bert-base-uncased,13,QM_vs_MQ,Q,M,The planner approved the treatment under the policy.,Is it allegedly true that the planner approved the treatment under the policy?,Did the planner allegedly approve the treatment under the policy?,5.86323881149292,4.918455600738525,2.721452474594116,0.504828345256423,0.8870645761489868,0.11293542385101318
bert-base-uncased,13,QT_vs_TQ,Q,T,The planner approved the treatment under the policy.,Will it be true that the planner will approve the treatment under the policy?,Will the planner approve the treatment under the policy?,5.507897853851318,4.150132656097412,2.7491910457611084,0.5693067635122087,0.8750021457672119,0.12499785423278809
bert-base-uncased,13,MT_vs_TM,M,T,The planner approved the treatment under the policy.,The planner allegedly will approve the treatment under the policy.,The planner will allegedly approve the treatment under the policy.,4.252191066741943,4.021337985992432,1.675279974937439,0.4049734917854333,0.9194926023483276,0.08050739765167236
bert-base-uncased,14,NQ_vs_QN,N,Q,The editor supported the theory under the policy.,Did the editor fail to support the theory under the policy?,Is it false that the editor supported the theory under the policy?,4.027412414550781,4.68367862701416,2.672300338745117,0.6135397566145576,0.8221262693405151,0.17787373065948486
bert-base-uncased,14,NM_vs_MN,N,M,The editor supported the theory under the policy.,The editor did not reportedly support the theory under the policy.,The editor reportedly failed to support the theory under the policy.,3.903890609741211,3.4328131675720215,1.693302869796753,0.4615977205001438,0.9013022780418396,0.0986977219581604
bert-base-uncased,14,NT_vs_TN,N,T,The editor supported the theory under the policy.,The editor will fail to support the theory under the policy.,The editor will not support the theory under the policy.,3.9222917556762695,3.6159088611602783,2.7078254222869873,0.718427529306755,0.7448133230209351,0.25518667697906494
bert-base-uncased,14,QM_vs_MQ,Q,M,The editor supported the theory under the policy.,Is it reportedly true that the editor supported the theory under the policy?,Did the editor reportedly support the theory under the policy?,4.737133026123047,3.7714450359344482,2.5111639499664307,0.5902664185838369,0.8496181964874268,0.15038180351257324
bert-base-uncased,14,QT_vs_TQ,Q,T,The editor supported the theory under the policy.,Will it be true that the editor plans to support the theory under the policy?,Will the editor support the theory under the policy?,4.735095500946045,3.9519927501678467,2.6834604740142822,0.6178043543346254,0.8239810466766357,0.17601895332336426
bert-base-uncased,14,MT_vs_TM,M,T,The editor supported the theory under the policy.,The editor reportedly plans to support the theory under the policy.,The editor will reportedly support the theory under the policy.,4.438700199127197,4.597010135650635,1.6682713031768799,0.3692617937862502,0.9324160814285278,0.06758391857147217
bert-base-uncased,15,NQ_vs_QN,N,Q,The manager accepted the explanation after the review.,Did the manager fail to accept the explanation after the review?,Is it false that the manager accepted the explanation after the review?,4.61777925491333,4.9242706298828125,2.9911563396453857,0.6269420880749592,0.8053343296051025,0.19466567039489746
bert-base-uncased,15,NM_vs_MN,N,M,The manager accepted the explanation after the review.,The manager did not allegedly accept the explanation after the review.,The manager allegedly refused to accept the explanation after the review.,2.853513479232788,2.865813970565796,1.527822732925415,0.5342665711433205,0.857288122177124,0.14271187782287598
bert-base-uncased,15,NT_vs_TN,N,T,The manager accepted the explanation after the review.,The manager will fail to accept the explanation after the review.,The manager will not accept the explanation after the review.,4.8268632888793945,4.037636756896973,2.4290425777435303,0.548038257137883,0.8646073341369629,0.1353926658630371
bert-base-uncased,15,QM_vs_MQ,Q,M,The manager accepted the explanation after the review.,Is it allegedly true that the manager accepted the explanation after the review?,Did the manager allegedly accept the explanation after the review?,5.059553623199463,4.155691146850586,2.6223137378692627,0.5691251406346424,0.8559027314186096,0.14409726858139038
bert-base-uncased,15,QT_vs_TQ,Q,T,The manager accepted the explanation after the review.,Will it be true that the manager plans to accept the explanation after the review?,Will the manager accept the explanation after the review?,5.557424068450928,4.45664644241333,2.9423210620880127,0.5876373766083038,0.8496911525726318,0.15030884742736816
bert-base-uncased,15,MT_vs_TM,M,T,The manager accepted the explanation after the review.,The manager allegedly plans to accept the explanation after the review.,The manager will allegedly accept the explanation after the review.,3.605195999145508,3.8118114471435547,2.8655500411987305,0.7726970916367821,0.7027909755706787,0.2972090244293213
bert-base-uncased,16,NQ_vs_QN,N,Q,The teacher reviewed the proposal in the morning.,Did the teacher fail to review the proposal in the morning?,Is it false that the teacher reviewed the proposal in the morning?,5.907280921936035,6.2464375495910645,3.6368215084075928,0.5984705860888733,0.8223356008529663,0.1776643991470337
bert-base-uncased,16,NM_vs_MN,N,M,The teacher reviewed the proposal in the morning.,The teacher did not apparently review the proposal in the morning.,The teacher apparently refused to review the proposal in the morning.,4.609076023101807,4.990171909332275,1.9937421083450317,0.415395481474779,0.9167443513870239,0.08325564861297607
bert-base-uncased,16,NT_vs_TN,N,T,The teacher reviewed the proposal in the morning.,The teacher will fail to review the proposal in the morning.,The teacher will not review the proposal in the morning.,5.581363201141357,5.7212324142456055,3.085841178894043,0.5460411544216515,0.8512029647827148,0.14879703521728516
bert-base-uncased,16,QM_vs_MQ,Q,M,The teacher reviewed the proposal in the morning.,Is it apparently true that the teacher reviewed the proposal in the morning?,Did the teacher apparently review the proposal in the morning?,6.270126819610596,5.506890773773193,3.1755409240722656,0.5392776055383858,0.8624118566513062,0.13758814334869385
bert-base-uncased,16,QT_vs_TQ,Q,T,The teacher reviewed the proposal in the morning.,Will it be true that the teacher is going to review the proposal in the morning?,Will the teacher review the proposal in the morning?,6.052368640899658,5.27732515335083,3.3785793781280518,0.5964114193169091,0.8307138681411743,0.16928613185882568
bert-base-uncased,16,MT_vs_TM,M,T,The teacher reviewed the proposal in the morning.,The teacher apparently is going to review the proposal in the morning.,The teacher will apparently review the proposal in the morning.,4.917445182800293,4.718048095703125,3.0884389877319336,0.641054671196032,0.7952932715415955,0.20470672845840454
bert-base-uncased,17,NQ_vs_QN,N,Q,The planner submitted the request under the policy.,Did the planner fail to submit the request under the policy?,Is it false that the planner submitted the request under the policy?,4.728594779968262,4.978267192840576,3.051079034805298,0.6286437457030802,0.8035967946052551,0.19640320539474487
